CÓDIGO CIE;Código INEP;ESCOLA;DIRETORIA;MUNICÍPIO;ANOS INICIAIS;ANOS FINAIS;ENSINO MÉDIO
11198;35011198;AUREA MOREIRA RACHOU PROFESSORA                             ;CARAGUATATUBA;UBATUBA;;2,95;2,29
11204;35011204;PLINIO GONCALVES DE OLIVEIRA SANTOS                         ;CARAGUATATUBA;SAO SEBASTIAO;;;2,15
11216;35011216;DEOLINDO DE OLIVEIRA SANTOS CAPITAO                         ;CARAGUATATUBA;UBATUBA;;3,73;2,21
11228;35011228;GABRIEL RIBEIRO DOS SANTOS DOUTOR                           ;CARAGUATATUBA;ILHABELA;;;1,60
11253;35011253;ESTEVES DA SILVA DOUTOR                                     ;CARAGUATATUBA;UBATUBA;;3,76;
11265;35011265;WALKIR VERGANI                                              ;CARAGUATATUBA;SAO SEBASTIAO;;;2,95
11289;35011289;MARIA JOSE DA PENHA FRUGOLI PROFESSORA                      ;CARAGUATATUBA;SAO SEBASTIAO;;;2,77
11290;35011290;EDUARDO CORREA DA COSTA JUNIOR DOUTOR                       ;CARAGUATATUBA;CARAGUATATUBA;;;3,43
11320;35011320;THOMAZ RIBEIRO DE LIMA                                      ;CARAGUATATUBA;CARAGUATATUBA;;;3,39
11332;35011332;ALCIDES DE CASTRO GALVAO                                    ;CARAGUATATUBA;CARAGUATATUBA;;;2,88
11368;35011368;MAISA THEODORO DA SILVA PROFESSORA                          ;CARAGUATATUBA;SAO SEBASTIAO;;;3,17
11373;35011373;NAIR FERREIRA NEVES PROFESSORA                              ;CARAGUATATUBA;SAO SEBASTIAO;;;2,71
11381;35011381;BENEDITO MIGUEL CARLOTA                                     ;CARAGUATATUBA;CARAGUATATUBA;;;2,56
11393;35011393;AVELINO FERREIRA                                            ;CARAGUATATUBA;CARAGUATATUBA;;;2,37
11400;35011400;ISMAEL IGLESIAS                                             ;CARAGUATATUBA;CARAGUATATUBA;;3,93;2,97
11423;35011423;HUMBERTO DE ALENCAR CASTELLO BRANCO MARECHAL                ;SANTOS;CUBATAO;;2,57;1,93
11435;35011435;AFONSO SCHIMIDT                                             ;SANTOS;CUBATAO;;2,85;1,89
11447;35011447;JACINTO DO AMARAL NARDUCCI PROF                             ;SANTOS;GUARUJA;3,64;;
11459;35011459;RENE RODRIGUES DE MORAES PROFESSOR                          ;SANTOS;GUARUJA;;;
11460;35011460;JOSE CAVARIANI PROFESSOR                                    ;SANTOS;GUARUJA;;2,65;1,69
11484;35011484;WALTER SCHEPIS PROFESSOR                                    ;SANTOS;GUARUJA;4,74;2,51;1,52
11496;35011496;NOSSA SENHORA DOS NAVEGANTES                                ;SANTOS;GUARUJA;3,53;1,99;1,77
11502;35011502;THEREZA SILVEIRA DE ALMEIDA PROFESSORA                      ;SANTOS;GUARUJA;;2,85;2,24
11514;35011514;DINIZ MARTINS PROFESSOR                                     ;SANTOS;GUARUJA;;2,86;1,63
11526;35011526;EMIDIO JOSE PINHEIRO PROFESSOR                              ;SANTOS;GUARUJA;6,68;;
11538;35011538;PAULO CLEMENTE SANTINI                                      ;SANTOS;GUARUJA;3,23;2,20;1,56
11548;35011548;RAQUEL DE CASTRO FERREIRA PROFESSORA                        ;SANTOS;GUARUJA;;;2,04
11551;35011551;PHILOMENA CARDOSO DE OLIVEIRA PROFESSORA                    ;SANTOS;GUARUJA;2,40;;
11563;35011563;GALDINO MOREIRA PROFESSOR                                   ;SANTOS;GUARUJA;4,57;;
11575;35011575;MARCILIO DIAS                                               ;SANTOS;GUARUJA;;1,78;1,87
11587;35011587;VICENTE DE CARVALHO                                         ;SANTOS;GUARUJA;;2,26;2,18
11605;35011605;ARMANDO BELLEGARD PROFESSOR                                 ;SANTOS;BERTIOGA;;3,24;2,09
11617;35011617;WILLIAM AURELI                                              ;SANTOS;BERTIOGA;;2,94;1,71
11629;35011629;JULIO CONCEICAO                                             ;SANTOS;CUBATAO;;4,22;
11630;35011630;LINCOLN FELICIANO                                           ;SANTOS;CUBATAO;5,64;3,51;
11642;35011642;ZENON CLEANTES DE MOURA PROFESSOR                           ;SANTOS;CUBATAO;3,19;2,25;1,64
11666;35011666;EDUARDO GOMES MARECHAL DO AR                                ;SANTOS;GUARUJA;5,23;3,74;
11678;35011678;HUGO SANTOS SILVA DOUTOR                                    ;SANTOS;GUARUJA;5,04;4,08;
11685;35011685;JOSE DA COSTA PROFESSOR                                     ;SANTOS;CUBATAO;;2,51;1,86
11691;35011691;MARIA HELENA DUARTE CAETANO PROFESSORA                      ;SANTOS;CUBATAO;3,54;2,79;1,51
11708;35011708;AZEVEDO JUNIOR                                              ;SANTOS;SANTOS;;;
11721;35011721;SAO LEOPOLDO VISCONDE DE                                    ;SANTOS;SANTOS;;2,95;1,94
11757;35011757;LUIZA MACUCO DONA                                           ;SANTOS;SANTOS;;4,42;3,51
11770;35011770;BENEVENUTO MADUREIRA PROFESSOR                              ;SANTOS;SANTOS;;3,10;2,38
11782;35011782;SUETONIO BITTENCOURT JUNIOR PROFESSOR                       ;SANTOS;SANTOS;;5,99;3,81
11794;35011794;NEVES PRADO MONTEIRO                                        ;SANTOS;SANTOS;;3,15;1,74
11812;35011812;FERNANDO DE AZEVEDO PROFESSOR                               ;SANTOS;SANTOS;;5,07;3,44
11824;35011824;PRIMO FERREIRA PROFESSOR                                    ;SANTOS;SANTOS;;;3,07
11836;35011836;CANADA                                                      ;SANTOS;SANTOS;;4,06;2,78
11848;35011848;BRAZ CUBAS                                                  ;SANTOS;SANTOS;;3,29;1,77
11861;35011861;PAULO FILGUEIRAS JUNIOR DOUTOR                              ;SANTOS;SANTOS;;3,22;
11873;35011873;LUIZ HIPOLITO PROFESSOR                                     ;AMERICANA;AMERICANA;5,28;;
11885;35011885;ALZIRA MARTINS LICHTI PROFESSORA                            ;SANTOS;SANTOS;;3,27;1,80
11897;35011897;ANTONIO ABLAS FILHO DOUTOR                                  ;SANTOS;SANTOS;;;4,59
11903;35011903;BARNABE                                                     ;SANTOS;SANTOS;;3,69;2,55
11915;35011915;BARTOLOMEU DE GUSMAO PADRE                                  ;SANTOS;SANTOS;;;1,43
11927;35011927;MARQUES DE SAO VICENTE                                      ;SANTOS;SANTOS;;4,24;3,27
11940;35011940;FRANCISCO MEIRA PROFESSOR                                   ;SANTOS;SANTOS;;3,44;1,77
11952;35011952;SILVIA JORGE POLLASTRINI PROFESSORA                         ;SAO VICENTE;ITANHAEM;;3,31;2,48
12002;35012002;BENEDITO CALIXTO                                            ;SAO VICENTE;ITANHAEM;;3,06;2,56
12014;35012014;FRANCISCO MARTINS DOS SANTOS                                ;SAO VICENTE;PRAIA GRANDE;;3,75;2,33
12026;35012026;DAGOBERTO NOGUEIRA DA FONSECA                               ;SAO VICENTE;ITANHAEM;;2,89;1,75
12038;35012038;JON TEODORESCO PROFESSOR                                    ;SAO VICENTE;ITANHAEM;;;1,83
12051;35012051;ABRAHAO JACOB LAFER DOUTOR                                  ;SAO VICENTE;PRAIA GRANDE;;4,42;3,25
12063;35012063;ALFREDO REIS VIEGAS DOUTOR                                  ;SAO VICENTE;PRAIA GRANDE;;;2,20
12075;35012075;ANTONIO MOREIRA COELHO DEPUTADO                             ;SAO VICENTE;SAO VICENTE;;2,66;1,58
12087;35012087;ENIO VILAS BOAS PROFESSOR                                   ;SAO VICENTE;SAO VICENTE;;4,22;
12129;35012129;MARIA THEREZA DA CUNHA PEDROSO PROFESSORA                   ;SAO VICENTE;SAO VICENTE;;2,87;2,35
12130;35012130;JOSE NIGRO PROFESSOR                                        ;SAO VICENTE;SAO VICENTE;;2,80;2,23
12142;35012142;ZULMIRA DE ALMEIDA LAMBERT PROFESSORA                       ;SAO VICENTE;SAO VICENTE;;;3,63
12178;35012178;JARDIM BOPEVA                                               ;SAO VICENTE;PRAIA GRANDE;;;3,57
12191;35012191;AUGUSTO PAES D AVILA REVERENDO                              ;SAO VICENTE;PRAIA GRANDE;;;3,89
12212;35012212;MARTIM AFONSO                                               ;SAO VICENTE;SAO VICENTE;;;2,82
12221;35012221;LAUDELINO FERNANDES DOS SANTOS PROFESSOR                    ;SAO VICENTE;PRAIA GRANDE;;3,13;2,40
12233;35012233;MARIA PACHECO NOBRE PROFESSORA                              ;SAO VICENTE;PRAIA GRANDE;;4,33;2,89
12245;35012245;YOLANDA CONTE PROFESSORA                                    ;SAO VICENTE;SAO VICENTE;;3,28;2,48
12269;35012269;ARACY DA SILVA FREITAS PROFESSORA                           ;SAO VICENTE;MONGAGUA;;;2,30
12294;35012294;FRANCISCO PEREIRA DA ROCHA DOUTOR                           ;SAO VICENTE;PERUIBE;;2,38;1,68
12300;35012300;MARGARIDA PINHO RODRIGUES                                   ;SAO VICENTE;SAO VICENTE;;2,43;1,40
12324;35012324;ARMANDO VICTORIO BEI                                        ;SAO VICENTE;SAO VICENTE;;3,17;1,77
12348;35012348;LEOPOLDO JOSE DE SANT ANNA PROFESSOR                        ;SAO VICENTE;SAO VICENTE;;3,04;1,74
12359;35012359;REYNALDO KUNTZ BUSCH DR                                     ;SAO VICENTE;PRAIA GRANDE;;;3,08
12361;35012361;HERMOGENES MAJOR                                            ;GUARATINGUETA;CRUZEIRO;;2,69;2,11
12373;35012373;HUMBERTO TURNER                                             ;GUARATINGUETA;CRUZEIRO;;;2,45
12385;35012385;VIRGILIO ANTUNES PROF                                       ;GUARATINGUETA;CRUZEIRO;;;3,09
12397;35012397;MARIO DA SILVA PINTO DR                                     ;GUARATINGUETA;CRUZEIRO;;2,93;3,06
12403;35012403;HORTA CORONEL                                               ;GUARATINGUETA;LAVRINHAS;;2,24;2,06
12427;35012427;JOSE DE PAULA FRANCA PROF                                   ;GUARATINGUETA;QUELUZ;;2,96;1,78
12440;35012440;MIGUEL PEREIRA                                              ;GUARATINGUETA;SAO JOSE DO BARREIRO;;;2,44
12464;35012464;SAO LAURINDO VISCONDE                                       ;GUARATINGUETA;BANANAL;;;2,76
12488;35012488;VICENTE DE PAULA ALMEIDA                                    ;GUARATINGUETA;ARAPEI;;;3,00
12506;35012506;OSWALDO CRUZ                                                ;GUARATINGUETA;CRUZEIRO;;3,47;2,95
12531;35012531;JOSE RODRIGUES ALVES SOBRINHO DR                            ;GUARATINGUETA;CRUZEIRO;;2,24;1,76
12543;35012543;BARAO DA BOCAINA                                            ;GUARATINGUETA;AREIAS;;;2,68
12555;35012555;HILDEBRANDO MARTINS SODERO PROF                             ;GUARATINGUETA;SILVEIRAS;;3,06;2,38
12580;35012580;EDGARD DE SOUZA DR                                          ;GUARATINGUETA;APARECIDA;;;3,15
12609;35012609;AMERICO ALVES                                               ;GUARATINGUETA;APARECIDA;;;3,34
12634;35012634;CLOTILDE AYELLO ROCHA PROFA                                 ;GUARATINGUETA;GUARATINGUETA;;2,47;1,71
12646;35012646;MARIA DA CONCEICAO QUERIDO PROFA                            ;GUARATINGUETA;CUNHA;4,35;;
12661;35012661;RODRIGUES ALVES CONSELHEIRO                                 ;GUARATINGUETA;GUARATINGUETA;;2,61;2,58
12683;35012683;JOAQUIM VILELA DE OLIVEIRA MARCONDES                        ;GUARATINGUETA;GUARATINGUETA;;3,27;1,78
12695;35012695;ERNESTO QUISSAK PROF                                        ;GUARATINGUETA;GUARATINGUETA;;3,39;2,93
12725;35012725;JOSE FELIX PROF                                             ;GUARATINGUETA;POTIM;;;1,44
12750;35012750;MARIA AMALIA DE MAGALHAES TURNER PROFA                      ;GUARATINGUETA;GUARATINGUETA;;2,33;1,39
12774;35012774;PAULO VIRGINIO                                              ;GUARATINGUETA;CUNHA;;2,53;2,73
12786;35012786;GERALDO COSTA                                               ;GUARATINGUETA;CUNHA;;3,14;2,36
12798;35012798;CASEMIRO DA ROCHA DR                                        ;GUARATINGUETA;CUNHA;;3,37;
12816;35012816;MURILLO DO AMARAL PROF                                      ;GUARATINGUETA;APARECIDA;;;1,84
12828;35012828;PAULINA CARDOSO PROFA                                       ;GUARATINGUETA;APARECIDA;;;2,99
12841;35012841;NILO SANTOS VIEIRA PROF                                     ;GUARATINGUETA;GUARATINGUETA;;3,79;2,21
12877;35012877;ANDRE BROCA PROF                                            ;GUARATINGUETA;ROSEIRA;;;2,56
12889;35012889;CHICO PADRE                                                 ;TAUBATE;LAGOINHA;;3,69;2,88
12890;35012890;ANTONIO DA CRUZ PAYAO PROF                                  ;GUARATINGUETA;GUARATINGUETA;;3,24;3,28
12919;35012919;ROGERIO LACAZ PROF                                          ;GUARATINGUETA;GUARATINGUETA;;4,53;3,27
12920;35012920;FRANCISCO AUGUSTO DA COSTA BRAGA PROF                       ;GUARATINGUETA;GUARATINGUETA;;2,57;1,89
12932;35012932;FLAMINIO LESSA DR                                           ;GUARATINGUETA;GUARATINGUETA;;3,56;2,71
12944;35012944;GABRIEL PRESTES                                             ;GUARATINGUETA;LORENA;;2,68;1,81
12968;35012968;LUIZ DE CASTRO PINTO PROF                                   ;GUARATINGUETA;LORENA;;3,07;2,09
13006;35013006;LEONOR GUIMARAES PROFA                                      ;GUARATINGUETA;PIQUETE;;3,31;2,59
13018;35013018;DARWIN FELIX PROF                                           ;GUARATINGUETA;PIQUETE;;3,15;1,99
13055;35013055;MARIA IZABEL FONTOURA                                       ;GUARATINGUETA;CACHOEIRA PAULISTA;;3,28;2,23
13079;35013079;OLIVEIRA GOMES COMENDADOR                                   ;GUARATINGUETA;CACHOEIRA PAULISTA;;4,31;
13080;35013080;JUCA PADRE                                                  ;GUARATINGUETA;CACHOEIRA PAULISTA;;3,97;3,32
13109;35013109;ARNOLFO AZEVEDO                                             ;GUARATINGUETA;LORENA;;1,92;1,95
13110;35013110;JOAQUIM FERREIRA PEDRO PROF                                 ;GUARATINGUETA;LORENA;;3,73;
13134;35013134;ALICE VILELA GALVAO PROFA                                   ;GUARATINGUETA;CANAS;;;2,51
13146;35013146;PAULO VIRGINIO                                              ;GUARATINGUETA;CACHOEIRA PAULISTA;;2,72;2,30
13158;35013158;REGINA POMPEIA PINTO PROFA                                  ;GUARATINGUETA;CACHOEIRA PAULISTA;;2,73;2,00
13161;35013161;FRANCISCO MARQUES DE OLIVEIRA JUNIOR PROF                   ;GUARATINGUETA;LORENA;;2,38;2,16
13171;35013171;SEVERINO MOREIRA BARBOSA                                    ;GUARATINGUETA;CACHOEIRA PAULISTA;;;1,61
13183;35013183;JOAO PEDRO CARDOSO DR                                       ;PINDAMONHANGABA;PINDAMONHANGABA;;3,57;2,55
13195;35013195;JOAO MARTINS DE ALMEIDA PROFESSOR                           ;PINDAMONHANGABA;PINDAMONHANGABA;;3,45;1,74
13201;35013201;PEDRO SILVA PROFESSOR                                       ;PINDAMONHANGABA;PINDAMONHANGABA;;2,46;1,58
13262;35013262;CLARO CESAR DEPUTADO                                        ;PINDAMONHANGABA;PINDAMONHANGABA;;3,32;2,71
13274;35013274;GENESIO CANDIDO PEREIRA DOUTOR                              ;PINDAMONHANGABA;SAO BENTO DO SAPUCAI;;3,45;2,43
13286;35013286;THEODORO CORREA CINTRA PROFESSOR                            ;PINDAMONHANGABA;CAMPOS DO JORDAO;;;2,12
13328;35013328;MARIA FERREIRA SONNEWEND PROFESSORA                         ;SAO JOSE DOS CAMPOS;MONTEIRO LOBATO;;3,00;2,95
13336;35013336;MARIO BULCAO GIUDICE PROFESSOR                              ;PINDAMONHANGABA;PINDAMONHANGABA;;4,00;2,59
13365;35013365;RYOITI YASSUDA                                              ;PINDAMONHANGABA;PINDAMONHANGABA;;;4,26
13389;35013389;EURIPEDES BRAGA PROFESSOR                                   ;PINDAMONHANGABA;PINDAMONHANGABA;;4,25;
13390;35013390;ALFREDO PUJOL DOUTOR                                        ;PINDAMONHANGABA;PINDAMONHANGABA;;;4,07
13407;35013407;MARIO TAVARES DOUTOR                                        ;PINDAMONHANGABA;PINDAMONHANGABA;;4,21;2,38
13432;35013432;GABRIELLA MONTEIRO DE ATHAYDE MARCONDES PROFESSORA          ;PINDAMONHANGABA;PINDAMONHANGABA;;5,01;1,83
13444;35013444;JOAO JOSE DE AZEVEDO MONSENHOR                              ;PINDAMONHANGABA;PINDAMONHANGABA;;3,78;3,19
13456;35013456;YOLANDA BUENO DE GODOY PROFESSORA                           ;PINDAMONHANGABA;PINDAMONHANGABA;;2,99;2,17
13468;35013468;AFFONSO DE CARVALHO DESEMBARGADOR                           ;PINDAMONHANGABA;SANTO ANTONIO DO PINHAL;;;4,02
13481;35013481;ALCEU MAYNARD ARAUJO PROFESSOR                              ;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;;3,67;2,59
13493;35013493;EDEWALDO FREITAS GAIA SANT ANA PROFESSOR                    ;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;7,26;;
13500;35013500;ZILDA ALTIMIRA SOCI PROFESSORA                              ;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;6,15;;
13511;35013511;EUNICE CORDEIRO DOS SANTOS RODRIGUES PROFESSORA             ;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;5,69;;
13523;35013523;ILZA IRMA MOELLER COPPIO PROFESSORA                         ;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;;;5,21
13547;35013547;FELICIO SAVASTANO PROFESSOR                                 ;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;5,42;;
13559;35013559;JORGE BARBOSA MOREIRA PROFESSOR                             ;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;4,38;2,91;1,37
13560;35013560;JOSE VIEIRA MACEDO PROFESSOR                                ;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;;;3,32
13572;35013572;ANA CANDIDA DE BARROS MOLINA PROFESSORA                     ;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;;2,53;2,44
13584;35013584;PEDRO MAZZA PROFESSOR                                       ;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;;3,04;2,17
13596;35013596;PEDRO MASCARENHAS DOUTOR                                    ;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;6,50;3,37;2,43
13602;35013602;EUCLIDES BUENO MIRAGAIA                                     ;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;5,62;1,62;1,94
13626;35013626;OLIMPIO CATAO                                               ;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;;4,49;
13638;35013638;FRANCISCO JOAO LEME                                         ;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;;3,53;
13648;35013648;YOSHIYA TAKAOKA                                             ;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;;3,78;2,87
13651;35013651;SANT ANA DO PARAIBA                                         ;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;3,92;;
13687;35013687;FRANCISCO GOMES DA SILVA PRADO DR                           ;JACAREI;JACAREI;;2,54;1,14
13699;35013699;JOAQUIM FRANCO DE ALMEIDA CORONEL                           ;TAUBATE;JAMBEIRO;;;3,52
13705;35013705;HERMINIA SILVA DE MESQUITA PROFA                            ;JACAREI;JACAREI;;3,91;2,66
13730;35013730;ARMANDO D OLIVEIRA COBRA                                    ;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;;;2,89
13754;35013754;MARIA LUIZA DE GUIMARAES MEDEIROS PROFESSORA                ;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;;;1,75
13778;35013778;WILMA RAGAZZI BOCCARDO PROFESSORA                           ;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;4,77;3,87;
13785;35013785;CARLOS PORTO CORONEL                                        ;JACAREI;JACAREI;;;2,89
13791;35013791;MAURICIO ANISSE CURY DOUTOR                                 ;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;3,50;;
13808;35013808;POMPILIO MERCADANTE DR                                      ;JACAREI;JACAREI;;3,63;3,02
13812;35013812;DOROTHOVEO GASPAR VIANNA PROF                               ;JACAREI;JACAREI;;3,69;2,46
13821;35013821;JOAO FELICIANO                                              ;JACAREI;JACAREI;;3,11;1,67
13845;35013845;ANTONIO JOSE DE SIQUEIRA PROF                               ;JACAREI;JACAREI;;3,20;2,74
13869;35013869;JOSE MARIOTTO FERREIRA MAJOR AVIADOR                        ;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;7,20;5,43;4,37
13882;35013882;EDUARDO JOSE DE CAMARGO CORONEL                             ;TAUBATE;PARAIBUNA;;3,92;3,03
13894;35013894;SUELY ANTUNES DE MELLO PROFESSORA                           ;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;5,45;;
13912;35013912;RONDON MARECHAL                                             ;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;;3,31;
13924;35013924;RUI RODRIGUES DORIA DOUTOR                                  ;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;;3,16;2,50
13936;35013936;FRANCISCO PEREIRA DA SILVA PROFESSOR                        ;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;;;5,05
13948;35013948;JOAO CURSINO                                                ;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;;2,52;2,68
13959;35013959;BENEDITO RAMOS ARANTES CEL                                  ;JACAREI;IGARATA;;3,37;2,76
13973;35013973;DIRCEU JUNQUEIRA DE SOUZA PROF                              ;JACAREI;JACAREI;;3,43;1,58
13985;35013985;CERQUEIRA CESAR DOUTOR                                      ;TAUBATE;PARAIBUNA;;3,21;3,07
14000;35014000;CESAR COSTA DEPUTADO                                        ;TAUBATE;TAUBATE;;4,00;3,27
14011;35014011;ROQUE DE CASTRO REIS PROFESSOR                              ;TAUBATE;TAUBATE;;;2,14
14023;35014023;JOAO ALVES MONSENHOR                                        ;TAUBATE;TAUBATE;;;2,99
14060;35014060;FRANCISCA MOURA LUZ PEREIRA PROFESSORA                      ;TAUBATE;CACAPAVA;;3,35;2,43
14072;35014072;QUEIROZ CORONEL                                             ;TAUBATE;REDENCAO DA SERRA;;3,33;2,41
14084;35014084;JOAO GONCALVES BARBOSA PROFESSOR                            ;TAUBATE;CACAPAVA;;3,19;2,75
14096;35014096;FIGUEIRA DE TOLEDO                                          ;TAUBATE;NATIVIDADE DA SERRA;;3,34;2,24
14126;35014126;JACQUES FELIX                                               ;TAUBATE;TAUBATE;;;3,22
14148;35014148;JOSE DE MOURA REZENDE MINISTRO                              ;TAUBATE;CACAPAVA;;3,12;1,90
14175;35014175;AMADOR BUENO DA VEIGA                                       ;TAUBATE;TAUBATE;;;2,18
14187;35014187;AMALIA GARCIA RIBEIRO PATTO PROFESSORA                      ;PINDAMONHANGABA;TREMEMBE;;;3,38
14217;35014217;BERNARDINO QUERIDO PROFESSOR                                ;TAUBATE;TAUBATE;;;3,23
14230;35014230;MANUEL CABRAL                                               ;PINDAMONHANGABA;TREMEMBE;;;2,54
14254;35014254;MONTEIRO LOBATO                                             ;TAUBATE;TAUBATE;;;3,28
14266;35014266;URBANO ALVES DE SOUZA PEREIRA ENGENHEIRO                    ;TAUBATE;TAUBATE;;;3,80
14278;35014278;ANTONIO MAGALHAES BASTOS                                    ;TAUBATE;TAUBATE;;2,46;2,28
14285;35014285;MARIO CARDOSO FRANCO PROFESSOR                              ;TAUBATE;TAUBATE;;;3,57
14291;35014291;NEWTON CAMARA LEAL BARROS                                   ;TAUBATE;TAUBATE;;;3,27
14312;35014312;DIOGENES RIBEIRO DE LIMA                                    ;APIAI;RIBEIRA;5,76;3,14;3,11
14321;35014321;NASCIMENTO SATIRO DA SILVA                                  ;APIAI;IPORANGA;;3,11;2,74
14333;35014333;JOAO ANTUNES ALEXANDRE                                      ;APIAI;GUAPIARA;;3,58;3,15
14345;35014345;ELIAS LAGES DE MAGALHAES PROF                               ;APIAI;ITAOCA;5,45;3,13;3,08
14357;35014357;REGINA DIAS ANTUNES DA SILVA PROFA                          ;APIAI;APIAI;;4,63;3,66
14369;35014369;LUIZ JOSE DIAS PROF                                         ;APIAI;RIBEIRAO BRANCO;;3,23;2,88
14370;35014370;ANTONIA BAPTISTA CALAZANS LUZ PROFA                         ;APIAI;APIAI;;4,13;3,04
14394;35014394;THEREZINHA SACCOMANO PASSARO PROFA                          ;APIAI;GUAPIARA;;2,73;2,86
14400;35014400;LUIZ DARLY GOMES DE ARAUJO PROFESSOR                        ;REGISTRO;BARRA DO TURVO;;2,94;2,35
14412;35014412;PAULO FRANCISCO DE ASSIS PROF                               ;APIAI;BARRA DO CHAPEU;;3,80;3,31
14424;35014424;AMBROSINA DE OLIVEIRA MATTOS PROFA                          ;APIAI;APIAI;4,72;3,43;1,93
14448;35014448;DANUZIA DE SANTI PROFA                                      ;BOTUCATU;ITATINGA;;3,86;2,98
14459;35014459;ANTONIO LUIZ DUARTE                                         ;ITAPETININGA;PARANAPANEMA;;;2,93
14461;35014461;PAULO ARAUJO NOVAES DOUTOR                                  ;AVARE;AVARE;;3,51;2,97
14473;35014473;ANTONIO TONON                                               ;ITARARE;CORONEL MACEDO;;3,27;2,24
14485;35014485;JOAO MICHELIN                                               ;AVARE;ITAI;;3,34;2,94
14497;35014497;JOAO CRUZ CORONEL                                           ;AVARE;AVARE;;3,12;2,00
14503;35014503;PEDRO BENTO ALVES                                           ;AVARE;ARANDU;;2,40;2,20
14515;35014515;PAULO DELICIO                                               ;AVARE;AGUAS DE SANTA BARBARA;;4,08;3,02
14527;35014527;JOSE LEITE PINHEIRO PROFESSOR                               ;AVARE;CERQUEIRA CESAR;;3,69;3,23
14540;35014540;JOSE PENNA                                                  ;AVARE;TAQUARITUBA;;3,94;2,67
14552;35014552;AVELINO APARECIDO RIBEIRO DOUTOR                            ;AVARE;IARAS;;;2,51
14588;35014588;JOAO TEIXEIRA DE ARAUJO PROFESSOR                           ;AVARE;AVARE;;3,33;2,52
14631;35014631;BENE ANDRADE DONA                                           ;AVARE;AVARE;;3,96;
14667;35014667;HOLAMBRA II                                                 ;ITAPETININGA;PARANAPANEMA;;;2,35
14679;35014679;MATILDE VIEIRA                                              ;AVARE;AVARE;;4,53;2,80
14692;35014692;ANIZIO FERRAZ GODINHO PROF                                  ;BOTUCATU;CONCHAS;;3,19;2,38
14746;35014746;VALENTIM DO AMARAL                                          ;BOTUCATU;ANHEMBI;;;1,56
14761;35014761;NAPOLEAO CORULE                                             ;BOTUCATU;PARDINHO;;;2,02
14771;35014771;MANUEL JOSE CHAVES DR                                       ;BOTUCATU;SAO MANUEL;;3,49;1,94
14783;35014783;JOAO BATISTA DE CAMARGO BARROS CEL                          ;BOTUCATU;CONCHAS;4,32;;
14795;35014795;LUCIO ANTUNES DE SOUZA DOM                                  ;BOTUCATU;BOTUCATU;;3,07;1,84
14801;35014801;ANSELMO BERTONCINI                                          ;BOTUCATU;BOFETE;;;2,60
14825;35014825;CARDOSO DE ALMEIDA                                          ;BOTUCATU;BOTUCATU;;3,99;2,43
14837;35014837;EUCLIDES DE CARVALHO CAMPOS PROF                            ;BOTUCATU;BOTUCATU;;2,98;2,59
14849;35014849;AMERICO VIRGINIO DOS SANTOS PROF                            ;BOTUCATU;BOTUCATU;;3,88;2,28
14850;35014850;JOAO QUEIROZ MARQUES PROF                                   ;BOTUCATU;BOTUCATU;;3,11;2,77
14862;35014862;RAYMUNDO CINTRA PROF                                        ;BOTUCATU;BOTUCATU;;2,59;1,48
14874;35014874;ARMANDO DE SALLES OLIVEIRA DR                               ;BOTUCATU;BOTUCATU;;1,57;1,30
14886;35014886;JOSE PEDRETTI NETTO PROF                                    ;BOTUCATU;BOTUCATU;;3,24;1,79
14904;35014904;PEDRO AUGUSTO BARRETO PROF                                  ;BOTUCATU;AREIOPOLIS;;;2,18
14941;35014941;PEDRO TORRES PROF                                           ;BOTUCATU;BOTUCATU;;3,82;2,36
