CODIGO CIE;CODIGO INEP;ESCOLA;DIRETORIA;MUNICIPIO;ANOS INICIAIS;ANOS FINAIS;ENSINO MEDIO
903474;35903474;JOSE BOMPANI VEREADOR;RIBEIRAO PRETO;RIBEIRAO PRETO;4.39;2.42;
903498;35903498;GERALDO TORRANO PROFESSOR;RIBEIRAO PRETO;CAJURU;;2.71;2.27
903504;35903504;LEONILDA LOPES BIASOTTO PROFA;TAQUARITINGA;BORBOREMA;5.88;;
903516;35903516;MARIA APARECIDA DOS SANTOS OLIVEIRA;TAQUARITINGA;IBITINGA;5.95;3.64;
903528;35903528;MARIA DE LOURDES GENTILLE STEFANO PROFA;TAQUARITINGA;ITAPOLIS;;4.02;
903536;35903536;ADERVAL DA SILVA PROF;ARARAQUARA;MATAO;6.52;;
903541;35903541;SETH DE ALMEIDA;BAURU;PRESIDENTE ALVES;5.32;3.78;
903589;35903589;DECIA LOURDES MACHADO DOS SANTOS PROFA;LINS;LINS;;3.29;
903620;35903620;GLEBA XV DE NOVEMBRO;MIRANTE DO PARANAPANEMA;ROSANA;6.22;5.49;3.68
903632;35903632;LEA ROSA MELO ANDREGHETTI PROFA;ASSIS;ASSIS;;2.59;2.51
903673;35903673;HATSUE TOYOTA;MARILIA;GARCA;;3.49;
903693;35903693;BENITO MARTINELLI PROF;MARILIA;MARILIA;;2.77;1.79
903700;35903700;JOSE PASCHOALICK PROFESSOR;OURINHOS;OURINHOS;7.19;4.26;2.48
903711;35903711;IRENE RESINA MIGLIORUCCI PROFESSORA;TUPA;TUPA;;2.49;1.38
903723;35903723;JUDITH SANT ANA DIEGUES PROFESSORA;MIRACATU;ILHA COMPRIDA;;;2.78
903735;35903735;ODETE PEREIRA GOULART SALES PROFESSORA;REGISTRO;ELDORADO;;2.66;3.25
903747;35903747;ANTONIO DUARTE DE CASTRO;REGISTRO;JACUPIRANGA;;3.54;
903760;35903760;ANTONIETA GHIZINI LENHARE PROFA;AMERICANA;AMERICANA;;3.48;3.47
903772;35903772;NIOMAR APPARECIDA MATTOS GOBBO AMARAL GURGEL PROFA;AMERICANA;AMERICANA;;3.88;2.51
903784;35903784;ALEXANDRE BASSORA;AMERICANA;NOVA ODESSA;;4.40;2.86
903796;35903796;DIRCEU DIAS CARNEIRO;AMERICANA;SANTA BARBARA D'OESTE;;2.93;2.92
903802;35903802;GUIOMAR DIAS DA SILVA PROFA;AMERICANA;SANTA BARBARA D'OESTE;7.04;;
903814;35903814;ARIOSTO RIBEIRO PERSICANO PROF;MOGI MIRIM;AMPARO;5.60;5.42;4.39
903838;35903838;JOAO ANTONIO RODRIGUES PROFESSOR;BRAGANCA PAULISTA;ATIBAIA;;3.34;
903848;35903848;CARLOS JOSE RIBEIRO PROFESSOR;BRAGANCA PAULISTA;ATIBAIA;;4.04;
903851;35903851;LUIZ ROBERTO PINHEIRO ALEGRETTI PROFESSOR;BRAGANCA PAULISTA;BRAGANCA PAULISTA;;4.39;3.22
903875;35903875;MOACYR SANTOS DE CAMPOS PROFESSOR;CAMPINAS LESTE;CAMPINAS;;2.59;2.36
903899;35903899;BENEVENUTO TORRES PROFESSOR;CAMPINAS OESTE;CAMPINAS;;3.89;2.52
903905;35903905;ALBERTO MARTINS PROFESSOR;CAMPINAS LESTE;CAMPINAS;5.44;;
903917;35903917;SALVADOR BOVE PROFESSOR;CAMPINAS OESTE;CAMPINAS;7.27;;
903929;35903929;MILTON LEME DO PRADO PROFESSOR;CAPIVARI;INDAIATUBA;;3.71;2.80
903930;35903930;LAURINDO GOMES CARNEIRO CORONEL;CAPIVARI;MONTE MOR;;;3.03
903985;35903985;MARIA ROSA NUCCI PACIFICO HOMEM PROFESSORA;PIRASSUNUNGA;ARARAS;;4.96;3.58
903991;35903991;MAGDALENA SANSEVERINO GROSSO PROFESSORA;LIMEIRA;ARTUR NOGUEIRA;;3.90;2.81
904004;35904004;MARIA APARECIDA SOARES DE LUCCA PROFESSORA;LIMEIRA;LIMEIRA;5.36;3.19;
904016;35904016;GUSTAVO PECCININI;LIMEIRA;LIMEIRA;;3.20;2.18
904028;35904028;MANUEL ALVES CONEGO;LIMEIRA;LIMEIRA;;4.55;
904041;35904041;JOAO PESSOA MASCHIETTO PROF;MOGI MIRIM;MOGI GUACU;;3.43;3.48
904090;35904090;JURANDYR DE SOUZA LIMA;JUNDIAI;JUNDIAI;;3.70;2.87
904132;35904132;ANTONIO DAVID MONSENHOR;SAO JOAO DA BOA VISTA;SAO JOAO DA BOA VISTA;;1.64;1.99
904173;35904173;JOAO XXIII;CENTRO OESTE;SAO PAULO;;2.63;1.84
904181;35904181;MARIO FRANCISCO DE AMORIM;ITAPECERICA DA SERRA;EMBU-GUACU;;3.42;2.44
904193;35904193;JOAO ORTIZ RODRIGUES;ITAPECERICA DA SERRA;EMBU-GUACU;5.48;3.12;
904211;35904211;PROJETO LAGOA SAO PAULO;SANTO ANASTACIO;CAIUA;;3.17;2.04
904223;35904223;ZILDA COMEGNO MONTI PROFESSORA;OURINHOS;SANTA CRUZ DO RIO PARDO;;3.36;3.05
904247;35904247;LEONIDAS HORTA DE MACEDO PROFESSOR;NORTE 1;SAO PAULO;;;2.50
904259;35904259;MARILENA PIUMBATO CHAPARRO PROFESSORA;NORTE 1;SAO PAULO;5.06;3.05;1.82
904260;35904260;FELICIA DE RINALDIS FRANCO;NORTE 1;SAO PAULO;5.50;;
904272;35904272;MARIA ANTONIETTA DE CASTRO PROFA;NORTE 2;SAO PAULO;6.70;;
904284;35904284;FERNANDO PESSOA;LESTE 3;SAO PAULO;5.09;;1.74
904296;35904296;MARIUMA BUAZAR MAUAD;LESTE 3;SAO PAULO;;2.52;1.32
904302;35904302;AQUILINO RIBEIRO;LESTE 3;SAO PAULO;3.90;2.00;1.76
904314;35904314;GUERRA JUNQUEIRO;LESTE 3;SAO PAULO;;3.18;2.00
904326;35904326;TANCREDO NEVES PRESIDENTE;CENTRO SUL;SAO PAULO;5.97;4.00;1.86
904338;35904338;MARY MORAES;SUL 1;SAO PAULO;5.56;;
904348;35904348;MARTINHO DA SILVA;SUL 2;SAO PAULO;5.02;3.64;2.40
904399;35904399;REPUBLICA DA VENEZUELA;GUARULHOS SUL;GUARULHOS;4.61;;
904405;35904405;ANTONIO VALDEMAR GALO VEREADOR;SUZANO;SUZANO;;4.66;4.12
904417;35904417;LACY LENSKI LOPES PROFESSORA;ITAQUAQUECETUBA;POA;;3.14;2.90
904430;35904430;ROQUE BARBOSA DE MIRANDA;ITAQUAQUECETUBA;ITAQUAQUECETUBA;4.72;2.46;1.93
904485;35904485;CORA CORALINA POETISA;MAUA;RIO GRANDE DA SERRA;5.29;3.02;2.49
904491;35904491;IVETE VARGAS DEPUTADA;MAUA;RIO GRANDE DA SERRA;5.79;;
904569;35904569;JOAQUIM TORRES SANTIAGO PROFESSOR;LESTE 1;SAO PAULO;5.79;;
904582;35904582;MARIA ANTONIETA FERRAZ BIBLIOTECARIA;LESTE 3;SAO PAULO;;3.31;1.87
904594;35904594;WASHINGTON ALVES NATEL;SUL 3;SAO PAULO;;2.92;
904624;35904624;NILDO DO AMARAL JUNIOR PADRE;LESTE 1;SAO PAULO;;2.78;2.36
904636;35904636;LAURO CELIDONIO GOMES DOS REIS DR;LESTE 2;SAO PAULO;5.45;;
904648;35904648;LAURINDA RODRIGUES PEREIRA LEITE PROFA;LESTE 2;SAO PAULO;5.49;;
904661;35904661;AMADEU ODORICO DE SOUZA;DIADEMA;DIADEMA;;3.17;2.19
904673;35904673;ORIGENES LESSA;DIADEMA;DIADEMA;;4.07;2.75
904685;35904685;ECA DE QUEIROZ;DIADEMA;DIADEMA;6.41;;
904697;35904697;DELCIO DE SOUZA CUNHA PROFESSOR;DIADEMA;DIADEMA;;3.54;3.44
904703;35904703;ADONIAS FILHO;DIADEMA;DIADEMA;;3.71;2.62
904715;35904715;JOSE DANIEL DA SILVEIRA;MAUA;MAUA;;2.61;1.96
904727;35904727;FRANCISCA LOPES NEGRI;MAUA;MAUA;5.34;;
904739;35904739;HANS GRUDZINSKI;MAUA;MAUA;;3.49;3.04
904740;35904740;FERNANDO BUONADUCE PROFESSOR;OSASCO;OSASCO;;2.86;2.28
904788;35904788;MARINHA FERREIRA DO NASCIMENTO PROFESSORA;GUARULHOS SUL;GUARULHOS;4.27;;
904797;35904797;CACILDA CACAPAVA DE OLIVEIRA PROFESSORA;GUARULHOS SUL;GUARULHOS;6.38;;
904806;35904806;PEDRO MORCELI;GUARULHOS SUL;GUARULHOS;;2.86;2.59
904824;35904824;YOLANDA BERNARDINI ROBERT PROFESSORA;SUL 1;SAO PAULO;5.45;;
904831;35904831;ABRAO BENJAMIM PROF;GUARATINGUETA;CRUZEIRO;;2.41;1.98
904843;35904843;ERNESTO CAETANO DE SOUZA TENENTE;CARAPICUIBA;COTIA;;2.75;1.95
904867;35904867;INES BREGA CORDEIRO PROFESSORA;LESTE 3;SAO PAULO;4.92;;
904879;35904879;GIL VICENTE;SUL 2;SAO PAULO;4.33;3.31;2.43
904892;35904892;CARLOS VICENTE CERCHIARI;SANTO ANDRE;SANTO ANDRE;5.98;;
904909;35904909;MARIA ISABEL GIUDICE DE ALBUQUERQUE CAVALCANTI PROFA;CAMPINAS OESTE;CAMPINAS;6.41;3.95;
904910;35904910;JOSE PIAULINO;DIADEMA;DIADEMA;7.20;4.04;
904922;35904922;CANDIDO PROCOPIO FERREIRA DE CAMARGO PROFESSOR;LESTE 3;SAO PAULO;5.15;;
904934;35904934;NAIR HANNICKEL ROMARO;CAIEIRAS;MAIRIPORA;;2.97;2.06
904946;35904946;FRANCISCO PRISCO;MAUA;RIBEIRAO PIRES;5.33;4.66;
904958;35904958;FRANCISCO CRISTIANO LIMA DE FREITAS;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;4.16;2.44
904971;35904971;MARISTELA VIEIRA PROFESSORA;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;3.39;2.81
905008;35905008;LIONS CLUBE CENTRO;SAO VICENTE;PRAIA GRANDE;;4.39;3.00
905012;35905012;PAULO DE ARRUDA PENTEADO PROFESSOR;SAO VICENTE;SAO VICENTE;;2.71;3.08
905021;35905021;GRACINDA MARIA FERREIRA PROFESSORA;SANTOS;SANTOS;;4.71;3.86
905045;35905045;JOSE PEREIRA EBOLI PROF;GUARATINGUETA;GUARATINGUETA;;;2.88
905100;35905100;MARIA APARECIDA VERISSIMO MADUREIRA RAMOS PROFESSORA;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;6.45;4.11;3.40
905112;35905112;ARLETE ELOIZA FERREIRA TEIXEIRA PROFESSORA;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;5.79;;
905124;35905124;DIRCE ELIAS PROFESSORA;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;4.69;4.45;3.17
905148;35905148;ALVARO ORTIZ PROFESSOR;TAUBATE;TAUBATE;;;2.89
905185;35905185;COTA LEONEL DONA;AVARE;AVARE;;4.03;2.59
905227;35905227;AGROVILA I;ITAPEVA;ITAPEVA;;;3.36
905239;35905239;PERICLES GALVAO PROF;ITAPETININGA;ITAPETININGA;;3.53;2.40
905252;35905252;HONORATO FERREIRA DA SILVA;APIAI;RIBEIRAO BRANCO;;4.05;3.45
905264;35905264;IRACEMA PINHEIRO FRANCO PROFA;ITU;SALTO;5.88;;
905276;35905276;MARIA DE LOURDES MORAES COSTELA PROFA;ITU;SALTO;;3.37;2.73
905288;35905288;JOSE BALTAZAR DE SOUZA;ITAPETININGA;SAO MIGUEL ARCANJO;;3.67;2.45
905297;35905297;JOAO RODRIGUES BUENO;SOROCABA;SOROCABA;;3.73;2.92
905306;35905306;ISABEL LOPES MONTEIRO PROFESSORA;SOROCABA;SOROCABA;;3.69;2.49
905318;35905318;AMELIA CESAR MACHADO DE ARAUJO PROFESSORA;SOROCABA;SOROCABA;5.88;;
905324;35905324;JOAO MACHADO DE ARAUJO DOUTOR;SOROCABA;SOROCABA;6.49;;
905331;35905331;ROSEMARY DE MELLO MOREIRA PEREIRA PROFESSORA;SOROCABA;SOROCABA;;3.62;2.61
905343;35905343;SEMIRAMIS TURELLI AZEVEDO PROFA;ITAPETININGA;TATUI;;3.38;2.79
905380;35905380;PAULO TUROLLA;MOGI MIRIM;AMPARO;7.26;;
905392;35905392;MARIA APARECIDA DOS SANTOS CASTRO PROFA;MOGI MIRIM;AMPARO;6.20;4.34;
905409;35905409;OSCAR ALVES JANEIRO PROFESSOR;PIRASSUNUNGA;ARARAS;6.86;4.46;
905410;35905410;MARIA CECILIA TEIXEIRA PINTO PROFESSORA;BRAGANCA PAULISTA;ATIBAIA;;4.01;3.62
905434;35905434;ROSENTINA FARIA SYLLOS PROFESSORA;CAMPINAS OESTE;CAMPINAS;6.21;;
905446;35905446;MARIO JUNQUEIRA DA SILVA PROFESSOR;CAMPINAS OESTE;CAMPINAS;5.57;;
905458;35905458;JULIA LUIZ RUETE;CAMPINAS LESTE;CAMPINAS;5.22;;
905461;35905461;THEREZINA DA FONSECA PARES PROFESSORA;CAMPINAS OESTE;CAMPINAS;6.10;4.00;3.02
905471;35905471;RUY RODRIGUEZ;CAMPINAS OESTE;CAMPINAS;;3.60;2.27
905495;35905495;JOSE DOS REIS PONTES;SAO JOAO DA BOA VISTA;ESPIRITO SANTO DO PINHAL;4.95;;
905537;35905537;NANCY DE REZENDE ZAMARIAN PROFESSORA;SAO JOAO DA BOA VISTA;MOCOCA;6.97;;
905574;35905574;JOAQUIM RODRIGUES AZENHA DR;AMERICANA;NOVA ODESSA;;3.62;2.43
905586;35905586;ROBERTO GARCIA LOSZ PROFESSOR;LIMEIRA;RIO CLARO;;3.49;2.18
905598;35905598;OSCALIA GOES CORREA SANTOS PROFESSORA;LIMEIRA;RIO CLARO;;3.23;1.64
905604;35905604;MARIA JOSE DE AGUIAR ZEPPELINI PROFESSORA;CAPIVARI;RIO DAS PEDRAS;;3.16;3.45
905636;35905636;MARIA IVONE MARTINS ROSA PROFESSORA;SUMARE;SUMARE;;2.62;2.50
905641;35905641;JOSE MIRANDA PREFEITO;SUMARE;SUMARE;;3.54;3.22
905665;35905665;JOSE GILBERTO DE OLIVEIRA SOUZA PROFESSOR;SAO JOAO DA BOA VISTA;VARGEM GRANDE DO SUL;;3.11;2.24
905677;35905677;ANA MARIA PAGIOSSI;JUNDIAI;VARZEA PAULISTA;;3.70;3.10
905720;35905720;EVARISTO FABRICIO PROF;FRANCA;FRANCA;;2.77;2.13
905756;35905756;JOAO SALGADO SOBRINHO DEPUTADO;ARARAQUARA;MATAO;7.41;;
905800;35905800;AYMAR BAPTISTA PRADO PROFESSOR DOUTOR;RIBEIRAO PRETO;RIBEIRAO PRETO;4.39;;
905811;35905811;BAUDILIO BIAGI;RIBEIRAO PRETO;RIBEIRAO PRETO;8.73;7.17;
905835;35905835;GABRIEL FELIX DO AMARAL PROFESSOR;SAO CARLOS;SAO CARLOS;;3.50;2.94
905847;35905847;FERRUCIO CHIARATTI;SERTAOZINHO;SERTAOZINHO;;4.05;3.65
905859;35905859;NILZA MARIA SANTAREM PASCHOAL PROFA;BAURU;AGUDOS;;2.94;2.83
905914;35905914;JOAO CARREIRA;ANDRADINA;ANDRADINA;;;3.08
905926;35905926;RICARDO PERUZZO PROFESSOR;BIRIGUI;BIRIGUI;;4.38;3.39
905938;35905938;HERMINIO CANTISANI PROFESSOR;BIRIGUI;BIRIGUI;;4.35;2.76
905975;35905975;MARCIA NUTI MOLINA;TUPA;BASTOS;4.86;;
905999;35905999;MARIA APARECIDA GALHARINI DOS SANTOS PROFA;ASSIS;MARACAI;;3.69;2.68
906049;35906049;BAIRRO NOVA ITARIRI;MIRACATU;ITARIRI;;3.13;2.55
906104;35906104;ONELIA FAGGIONI MOREIRA PROFESSORA;JALES;JALES;;4.27;3.71
906116;35906116;ARISTIDES PEREIRA FILHO PROFESSOR;JOSE BONIFACIO;JOSE BONIFACIO;4.81;3.66;2.75
906141;35906141;ASSIS JOSE AMBROSIO;NORTE 2;SAO PAULO;4.39;1.83;1.42
906153;35906153;TEREZINE ARANTES FERRAZ BIBLIOTECARIA;NORTE 2;SAO PAULO;5.86;;
906165;35906165;CLOVIS RENE CALABREZ PROF;LESTE 2;SAO PAULO;4.94;3.06;1.35
906177;35906177;CAMILO CASTELO BRANCO;LESTE 3;SAO PAULO;4.67;;
906189;35906189;BERNARDIM RIBEIRO;LESTE 3;SAO PAULO;5.17;;
906190;35906190;FRANCISCO MIGNONE;LESTE 4;SAO PAULO;5.03;2.75;
906207;35906207;YERVANT KISSAJIKIAN;LESTE 3;SAO PAULO;;;3.01
906232;35906232;LYDIA SCALET WALKER PROFA;CAIEIRAS;FRANCISCO MORATO;6.76;4.58;3.10
906268;35906268;ANNA MARIA HOEPPNER GOMES PROFESSORA;GUARULHOS NORTE;GUARULHOS;;3.47;
906273;35906273;JOAO NUNES PASTOR;GUARULHOS SUL;GUARULHOS;5.88;;
906281;35906281;JOSE PAPAIZ PROFESSOR;SUZANO;SUZANO;5.28;3.07;1.67
906293;35906293;BENEDITA DE CAMPOS MARCOLONGO PROFESSORA;SUZANO;SUZANO;5.66;3.77;
906300;35906300;EUCLIDES IGESCA;SUZANO;SUZANO;4.23;2.78;1.73
906311;35906311;MARTHA CALIXTO CAZAGRANDE;SUZANO;FERRAZ DE VASCONCELOS;;3.18;2.53
906335;35906335;ANTONIO MARMORA FILHO MAESTRO;MOGI DAS CRUZES;MOGI DAS CRUZES;;4.12;
906347;35906347;SUELI OLIVEIRA SILVA MARTINS PROFESSORA;MOGI DAS CRUZES;MOGI DAS CRUZES;;4.61;
906360;35906360;WALTER NEGRELLI;OSASCO;OSASCO;;3.72;2.20
906414;35906414;JARDIM SAO LUCAS;SAO ROQUE;VARGEM GRANDE PAULISTA;;2.19;1.86
906426;35906426;LUCIA DE CASTRO BUENO PROFESSORA;TABOAO DA SERRA;TABOAO DA SERRA;;4.66;3.93
906438;35906438;FRANCISCO D AMICO;TABOAO DA SERRA;TABOAO DA SERRA;;4.07;3.15
906448;35906448;DENOEL NICODEMOS ELLER REVERENDO;TABOAO DA SERRA;TABOAO DA SERRA;;2.84;3.03
906463;35906463;EDGARD FRANCISCO;TABOAO DA SERRA;TABOAO DA SERRA;;3.51;2.79
906475;35906475;VILA OLINDA II;TABOAO DA SERRA;EMBU DAS ARTES;;3.70;2.70
906517;35906517;SOPHIA MARIA JANUARIA AMARAL;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA;;3.29;2.82
906529;35906529;MARIA LUISA MONTEIRO DA CUNHA BIBLIOTECARIA;CENTRO OESTE;SAO PAULO;6.00;;
906530;35906530;ETELVINA DE GOES MARCUCCI PROFESSORA;SUL 1;SAO PAULO;;2.66;1.77
906542;35906542;DIB AUDI;SUL 1;SAO PAULO;;4.15;2.59
906554;35906554;SANTA ROSA DE LIMA;SUL 2;SAO PAULO;4.59;;
906566;35906566;OSCAR PEREIRA MACHADO;SUL 2;SAO PAULO;4.17;3.19;2.14
906578;35906578;GERSON DE MOURA MUZEL PROFESSOR;SUL 3;SAO PAULO;4.50;;
906585;35906585;JAYR DE ANDRADE PROFESSOR;SUL 3;SAO PAULO;6.49;;
906591;35906591;LEONOR FERNANDES COSTA ZACHARIAS;SUL 3;SAO PAULO;6.28;3.33;2.25
906608;35906608;APARECIDA DONIZETE DE PAULA PROFESSORA;DIADEMA;DIADEMA;6.90;;
906612;35906612;ATAEL FERNANDO COSTA REVERENDO;DIADEMA;DIADEMA;7.22;;
906621;35906621;JORGE FERREIRA;DIADEMA;DIADEMA;5.12;;
906633;35906633;JARDIM ARCO IRIS;DIADEMA;DIADEMA;;3.61;2.38
906645;35906645;CLAUDIO ABRAMO;DIADEMA;DIADEMA;6.43;;
906669;35906669;WALKER DA COSTA BARBOSA PROFESSOR;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;3.12;2.27
906670;35906670;YVONE FRUTUOSO PRODOSSIMO PROFESSORA;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;2.78;
906682;35906682;HELENA URBANO NAGIB PROFESSORA;MOGI DAS CRUZES;MOGI DAS CRUZES;;3.78;
906694;35906694;ANA RODRIGUES DE LISO;CARAPICUIBA;CARAPICUIBA;;3.17;2.30
906748;35906748;MARIA APARECIDA FRANCA BARBOSA DE ARAUJO PROFESSORA;TAUBATE;CACAPAVA;;3.84;2.42
906759;35906759;GERALDO TRISTAO DE LIMA PROFESSOR;RIBEIRAO PRETO;BATATAIS;5.29;;
906773;35906773;ARCHIMEDES ARISTEU MENDES DE CARVALHO PROFESSOR;SAO CARLOS;SAO CARLOS;6.30;3.22;
906797;35906797;IZAC SILVERIO PROF;NORTE 2;SAO PAULO;6.20;;
906803;35906803;LEONIDAS PAIVA PROF;NORTE 2;SAO PAULO;;4.34;3.31
906815;35906815;VILA DO LAGO;ASSIS;TARUMA;;3.67;2.87
906827;35906827;MARIA GONCALVES DA MOTTA;PIRAJU;PIRAJU;;4.46;3.66
906839;35906839;TOMAZ ORTEGA GARCIA PROFESSOR;OURINHOS;SANTA CRUZ DO RIO PARDO;;3.26;2.53
906840;35906840;ISABEL CRISTINA FAVARO PALMA PROFESSORA;PIRAJU;TEJUPA;;4.55;2.52
906931;35906931;MANOEL JOSE DA CRUZ PASTOR;SANTOS;GUARUJA;4.17;;
906955;35906955;EDSON LUIZ RIBEIRO LUZIA PROFESSOR;LESTE 1;SAO PAULO;5.05;;
906967;35906967;SALVADOR ALLENDE GOSSENS PRESIDENTE;LESTE 3;SAO PAULO;;2.88;2.34
906979;35906979;JOAO PEDRO DE CARVALHO NETO;LINS;LINS;5.43;;
906980;35906980;MARIA DE LOURDES ARANHA DE ASSIS PACHECO PROFESSORA;LESTE 3;SAO PAULO;;3.08;1.81
907005;35907005;NABIHA ABDALLA CHOHFI;LESTE 1;SAO PAULO;5.21;;
907017;35907017;JORGE LUIS BORGES;LESTE 3;SAO PAULO;;3.49;1.97
907029;35907029;FABIO AGAZZI;LESTE 3;SAO PAULO;5.22;;
907030;35907030;AMERICO FRANCO;ITAQUAQUECETUBA;POA;;2.03;2.19
907066;35907066;FRANCISCA HELENA FURIA PROFESSORA;SANTO ANDRE;SANTO ANDRE;5.72;;
907078;35907078;AGOSTINHO CANO;GUARULHOS SUL;GUARULHOS;5.26;3.21;
907085;35907085;HUGO DE AGUIAR;GUARULHOS SUL;GUARULHOS;;3.53;2.92
907091;35907091;RAFAEL THOMEU;GUARULHOS NORTE;GUARULHOS;;3.31;
907108;35907108;JACOB SALVADOR ZVEIBIL;NORTE 1;SAO PAULO;;;1.60
907112;35907112;SERGIO DA SILVA NOBREZA PROF;LESTE 4;SAO PAULO;;3.58;2.72
907121;35907121;CLORINDA CIAMPITTI PERRELLA;MAUA;MAUA;;2.92;
907133;35907133;OLIMPIA FALCI DONA;SAO ROQUE;IBIUNA;;2.48;2.31
907157;35907157;CAETANO ZAMITTI MAMMANA PROF;LESTE 2;SAO PAULO;;2.84;2.10
907169;35907169;MARIA DE LOURDES MURAD DE CAMARGO PROFESSORA;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;;3.37;
907170;35907170;GABRIEL GONCALVES PROFESSOR;SANTO ANDRE;SANTO ANDRE;;4.10;
907182;35907182;MARIO FRANCISCON;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;3.57;2.92
907194;35907194;AFRANIO DE OLIVEIRA;SUL 3;SAO PAULO;;3.64;2.06
907200;35907200;REGINA BARTELEGA DA CUNHA M JUNQUEIRA ORTIZ MONTEIRO;GUARATINGUETA;LORENA;;2.06;1.67
907212;35907212;CARLOS ROBERTO GUARIENTO PROFESSOR;MAUA;RIO GRANDE DA SERRA;4.93;3.27;3.40
907224;35907224;ABRANCHE JOSE PROF;ARACATUBA;ARACATUBA;;3.77;3.05
907236;35907236;MARIA DO CARMO LELIS PROFA;ARACATUBA;ARACATUBA;;2.61;3.02
907248;35907248;AIMONE SALA PROF;ARACATUBA;GUARARAPES;;3.31;2.73
907285;35907285;ANNA MARIA LUCIA DE NARDO MORAES BARROS PROFA;AMERICANA;AMERICANA;;4.35;2.80
907297;35907297;IDALINA GRANDIN MIRANDOLA PROFA;AMERICANA;AMERICANA;;4.69;
907315;35907315;JOAO EVANGELISTA MARIANO DA COSTA LOBO PROFESSOR;BRAGANCA PAULISTA;ATIBAIA;;3.36;
907327;35907327;MARCOS ANTONIO DA SILVA GUIMARAES PROFESSOR;BRAGANCA PAULISTA;BRAGANCA PAULISTA;;3.43;2.27
907340;35907340;JOSE NANTALA BADUE PROFESSOR;BRAGANCA PAULISTA;BRAGANCA PAULISTA;;3.33;2.90
907352;35907352;MESSIAS GONCALVES TEIXEIRA PROFESSOR;CAMPINAS OESTE;CAMPINAS;;3.64;2.47
907364;35907364;MARIA ALICE COLEVATI RODRIGUES PROFESSORA;CAMPINAS LESTE;CAMPINAS;6.14;;
907376;35907376;ALVARO COTOMACCI PROFESSOR;CAMPINAS OESTE;CAMPINAS;4.31;2.85;1.90
907388;35907388;FRANCISCO RIBEIRO SAMPAIO PROFESSOR;CAMPINAS OESTE;CAMPINAS;5.25;3.70;1.93
907397;35907397;PAUL EUGENE CHARBONNEAU PROF DOUTOR;CAMPINAS OESTE;CAMPINAS;5.48;3.40;2.32
907406;35907406;MARIA DE LOURDES CAMPOS FREIRE MARQUES PROFESSORA;CAMPINAS OESTE;CAMPINAS;;3.50;2.73
907418;35907418;HUMBERTO DE CAMPOS INSTITUTO POPULAR;CAMPINAS LESTE;CAMPINAS;6.57;;
907424;35907424;AURORA SCODRO GROFF;CAPIVARI;INDAIATUBA;;4.72;3.04
907431;35907431;JOSE ZILAH GONCALVES DOS SANTOS PROFESSOR;SAO JOAO DA BOA VISTA;ITOBI;5.19;;
907467;35907467;AUGUSTO DE SOUZA SARDINHA;PIRASSUNUNGA;LEME;;5.73;3.30
907480;35907480;LUIZ BORTOLETTO;MOGI MIRIM;PEDREIRA;;4.43;
907492;35907492;THEREZINHA RODRIGUES PROFESSORA;PIRASSUNUNGA;PIRASSUNUNGA;;3.74;2.98
907510;35907510;RENE ALBERS PROFESSOR DOUTOR;PIRASSUNUNGA;PIRASSUNUNGA;;2.84;1.64
907534;35907534;ODAIR DE OLIVEIRA SEGAMARCHI PROFA;AMERICANA;SANTA BARBARA D'OESTE;;3.27;2.44
907546;35907546;MARIA JUDITA SAVIOLI DE OLIVEIRA;AMERICANA;SANTA BARBARA D'OESTE;;3.45;2.18
907558;35907558;MARIO AVESANI PREFEITO;PIRASSUNUNGA;SANTA CRUZ DAS PALMEIRAS;;3.43;2.34
907595;35907595;PAULO CAMILO DE CAMARGO;SUMARE;HORTOLANDIA;;3.49;2.58
907637;35907637;MIGUEL MALUHY COMENDADOR;SUL 1;SAO PAULO;;3.95;2.56
907650;35907650;JOAO WALFREDO ROTHERMUND PADRE;MARILIA;MARILIA;;3.81;
907662;35907662;REIKO UEMURA TSUNOKAWA PROFA;MARILIA;MARILIA;;4.19;2.81
907698;35907698;FRANCISCA MESSA GUTIERREZ;MIRANTE DO PARANAPANEMA;ROSANA;;1.95;2.59
907704;35907704;ALBERTO ALVES ROLLO DR;ARARAQUARA;AMERICO BRASILIENSE;;4.00;3.07
907728;35907728;JANDYRA NERY GATTI PROFA;ARARAQUARA;ARARAQUARA;7.60;;
907736;35907736;FABIO JUNQUEIRA FRANCO;BARRETOS;BARRETOS;;3.59;2.80
907741;35907741;LACY BONILHA DE SOUZA PROFESSORA;BARRETOS;BARRETOS;;4.39;2.81
907789;35907789;CELSO BARBIERI DR;TAQUARITINGA;DOBRADA;5.53;;
