CÓDIGO CIE;Código INEP;ESCOLA;DIRETORIA;MUNICÍPIO;ANOS INICIAIS;ANOS FINAIS;ENSINO MÉDIO
9015;35009015;MIZUHO ABUNDANCIA                                           ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;2,25;1,41
9039;35009039;ANTONIO NASCIMENTO PROFESSOR                                ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;2,83;2,25
9088;35009088;BAETA NEVES DOUTOR                                          ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;2,44;1,74
9106;35009106;JOSE FORNARI DOUTOR                                         ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;3,22;2,52
9118;35009118;MARIA LUIZA FERRARI CICERO PROFESSORA                       ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;3,29;
9124;35009124;CLOVIS DE LUCCA PROFESSOR                                   ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;3,01;1,97
9131;35009131;MAURICIO ANTUNES FERRAZ PROFESSOR                           ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;1,80;1,24
9155;35009155;LUIZA COLLACO QUEIROZ FONSECA PROFESSORA                    ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;1,48;1,38
9167;35009167;JOAQUIM MOREIRA BERNARDES PROFESSOR                         ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;1,93;1,29
9180;35009180;AMADEU OLIVERIO PROFESSOR                                   ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;3,25;2,39
9210;35009210;MARIA IRACEMA MUNHOZ                                        ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;3,21;2,25
9234;35009234;LAURO GOMES DE ALMEIDA                                      ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;2,53;2,58
9246;35009246;CARLOS PEZZOLO PROFESSOR                                    ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;1,68;1,34
9258;35009258;YOLANDA NORONHA DO NASCIMENTO PROFESSORA                    ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;2,56;
9261;35009261;JOAO RAMALHO                                                ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;4,08;2,37
9283;35009283;20 DE AGOSTO                                                ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;3,13;2,52
9295;35009295;WALLACE COCKRANE SIMONSEN                                   ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;2,53;2,36
9313;35009313;RUDGE RAMOS                                                 ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;3,45;
9325;35009325;ANESIA LOUREIRO GAMA PROFESSORA                             ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;3,77;2,89
9337;35009337;CYNIRA PIRES DOS SANTOS PROFESSORA                          ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;3,49;2,06
9350;35009350;MARIA TRUJILO TORLONI                                       ;SAO BERNARDO DO CAMPO;SAO CAETANO DO SUL;;2,57;1,45
9404;35009404;JOANA MOTTA PROFESSORA                                      ;SAO BERNARDO DO CAMPO;SAO CAETANO DO SUL;;2,61;2,11
9416;35009416;LAURA LOPES                                                 ;SAO BERNARDO DO CAMPO;SAO CAETANO DO SUL;;3,48;1,95
9436;35009436;EDGAR ALVES DA CUNHA PROFESSOR                              ;SAO BERNARDO DO CAMPO;SAO CAETANO DO SUL;;3,32;1,90
9441;35009441;ALFREDO BURKART PROFESSOR                                   ;SAO BERNARDO DO CAMPO;SAO CAETANO DO SUL;;3,30;2,18
9453;35009453;ALEXANDRE GRIGOLLI PADRE                                    ;SAO BERNARDO DO CAMPO;SAO CAETANO DO SUL;;2,35;1,86
9465;35009465;YOLANDA ASCENCIO PROFESSORA                                 ;SAO BERNARDO DO CAMPO;SAO CAETANO DO SUL;;3,04;3,41
9477;35009477;MARIA DA CONCEICAO MOURA BRANCO PROFESSORA                  ;SAO BERNARDO DO CAMPO;SAO CAETANO DO SUL;;4,41;3,60
9573;35009573;BONIFACIO DE CARVALHO CORONEL                               ;SAO BERNARDO DO CAMPO;SAO CAETANO DO SUL;;2,94;2,11
9581;35009581;IDALINA MACEDO COSTA SODRE DONA                             ;SAO BERNARDO DO CAMPO;SAO CAETANO DO SUL;;3,30;1,98
9635;35009635;MARIA ALICE CRISSIUMA MESQUITA DONA                         ;CARAPICUIBA;CARAPICUIBA;5,24;3,08;
9647;35009647;FLORA STELLA PROFESSORA                                     ;CARAPICUIBA;CARAPICUIBA;3,66;;
9659;35009659;BENEDITO DE LIMA TUCUNDUVA DOUTOR                           ;CARAPICUIBA;CARAPICUIBA;;2,41;1,58
9660;35009660;ESMERALDA BECKER FREIRE DE CARVALHO PROFESSORA              ;CARAPICUIBA;CARAPICUIBA;3,97;2,67;
9672;35009672;JOSUE MATTOS DE AGUIAR                                      ;CARAPICUIBA;CARAPICUIBA;3,44;2,97;
9684;35009684;MARISE DA COSTA CORREA DE OLIVEIRA PROFESSORA               ;CARAPICUIBA;CARAPICUIBA;4,10;;
9696;35009696;ALBERTO KENWORTHY                                           ;CARAPICUIBA;CARAPICUIBA;3,51;2,55;1,76
9702;35009702;OSVALDO ELCI PROFESSOR                                      ;CARAPICUIBA;CARAPICUIBA;4,83;;
9714;35009714;RICARDINA CAMPELLO FONSECA RODRIGUES                        ;CARAPICUIBA;CARAPICUIBA;4,51;;
9726;35009726;MARIO SALES SOUTO ENGENHEIRO                                ;CARAPICUIBA;CARAPICUIBA;3,75;2,84;
9738;35009738;HADLA FERES PROFESSORA                                      ;CARAPICUIBA;CARAPICUIBA;;2,27;1,66
9748;35009748;IGNEZ DOS SANTOS SILVA                                      ;CARAPICUIBA;CARAPICUIBA;5,42;;
9751;35009751;TOUFIC JOULIAN                                              ;CARAPICUIBA;CARAPICUIBA;;3,31;2,36
9763;35009763;AMOS MEUCCI                                                 ;CARAPICUIBA;CARAPICUIBA;;2,52;1,95
9787;35009787;IVANI MARIA PAES PROFESSORA                                 ;ITAPEVI;BARUERI;;;1,56
9799;35009799;CAIO PRADO JUNIOR DEPUTADO                                  ;ITAPEVI;BARUERI;;;1,45
9817;35009817;VICTORIO FORNASARO                                          ;CARAPICUIBA;CARAPICUIBA;4,40;3,02;1,74
9830;35009830;REPUBLICA DO EQUADOR                                        ;ITAPEVI;BARUERI;;;1,55
9842;35009842;DIVA DA CUNHA BARRA PROFESSORA                              ;CARAPICUIBA;CARAPICUIBA;;2,07;1,58
9854;35009854;WILLIAN RODRIGUES REBUA PROFESSOR                           ;CARAPICUIBA;CARAPICUIBA;;;2,13
9878;35009878;ALAYDE DOMINGUES COUTO MACEDO PROFESSORA                    ;ITAPEVI;BARUERI;;;1,95
9885;35009885;EDGARD DE MOURA BITTENCOURT DESEMBARGADOR                   ;CARAPICUIBA;CARAPICUIBA;3,85;1,99;
9891;35009891;JOSE WILSON PADINHA PROFESSOR                               ;ITAPEVI;BARUERI;;;1,27
9912;35009912;ALDEIA DE BARUERI                                           ;ITAPEVI;BARUERI;;;1,48
9921;35009921;JOSE DOMINGOS DA SILVEIRA PROFESSOR                         ;ITAPEVI;BARUERI;;;1,61
9945;35009945;CARLOS ALBERTO PEREIRA                                      ;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA;4,98;2,94;1,71
9957;35009957;PORCINO RODRIGUES PROF                                      ;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA;;2,84;2,51
9970;35009970;ISABEL A REDENTORA                                          ;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA;;2,83;2,17
9982;35009982;MATILDE MARIA CREMM                                         ;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA;;2,79;1,81
9994;35009994;SEBASTIAO DE MORAES CARDOSO                                 ;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA;;2,50;1,30
10005;35010005;JOAO BAPTISTA DE OLIVEIRA                                   ;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA;;3,55;
10017;35010017;MARIANINHA QUEIROZ PROFESSORA                               ;ITAPECERICA DA SERRA;SAO LOURENCO DA SERRA;;2,95;2,27
10029;35010029;ANGENOR DE OLIVEIRA POETA                                   ;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA;;2,78;1,88
10030;35010030;ODETTE DE SOUZA CARVALHO MADRE                              ;TABOAO DA SERRA;EMBU DAS ARTES;2,97;3,14;2,92
10042;35010042;BRASILINA VALENTE                                           ;TABOAO DA SERRA;EMBU DAS ARTES;3,52;;
10054;35010054;MARIA ANTONIETA MARTINS DE ALMEIDA PROFESSORA               ;TABOAO DA SERRA;EMBU DAS ARTES;;2,13;1,44
10066;35010066;SOLANO TRINDADE                                             ;TABOAO DA SERRA;EMBU DAS ARTES;3,84;2,10;1,35
10078;35010078;ELIZETE DE OLIVEIRA BERTINI                                 ;TABOAO DA SERRA;EMBU DAS ARTES;3,79;;
10091;35010091;PAULO CHAGAS NOGUEIRA ENGENHEIRO                            ;TABOAO DA SERRA;EMBU DAS ARTES;;2,36;1,63
10121;35010121;EULALIA MALTA PROFESSORA                                    ;TABOAO DA SERRA;EMBU DAS ARTES;;3,06;2,32
10133;35010133;MARIA AUXILIADORA                                           ;TABOAO DA SERRA;EMBU DAS ARTES;;3,55;2,14
10145;35010145;IRIA KUNZ IRMA                                              ;TABOAO DA SERRA;EMBU DAS ARTES;3,61;2,29;1,58
10157;35010157;OREDO RODRIGUES DA CRUZ                                     ;ITAPECERICA DA SERRA;JUQUITIBA;;2,72;1,90
10169;35010169;LAURITA ORTEGA MARI                                         ;TABOAO DA SERRA;TABOAO DA SERRA;2,91;2,48;1,26
10170;35010170;JULIETA CALDAS FERRAZ PROFESSORA                            ;TABOAO DA SERRA;TABOAO DA SERRA;4,60;3,85;
10182;35010182;ANTONIO RUY CARDOSO PROFESSOR                               ;TABOAO DA SERRA;TABOAO DA SERRA;;2,50;1,67
10194;35010194;ALIPIO DE OLIVEIRA E SILVA PROFESSOR                        ;TABOAO DA SERRA;TABOAO DA SERRA;;2,64;1,61
10236;35010236;REYNALDO DO NASCIMENTO FALLEIROS DOUTOR                     ;TABOAO DA SERRA;TABOAO DA SERRA;;2,46;1,35
10248;35010248;JOAO CALY PROFESSOR                                         ;TABOAO DA SERRA;TABOAO DA SERRA;4,27;3,21;2,40
10259;35010259;ANTONIO INACIO MACIEL                                       ;TABOAO DA SERRA;TABOAO DA SERRA;5,81;3,04;2,46
10261;35010261;ALMIR PEREIRA BAHIA REVERENDO                               ;TABOAO DA SERRA;TABOAO DA SERRA;;2,77;2,26
10273;35010273;MARIA ANDRE SCHUNCK DONA                                    ;ITAPECERICA DA SERRA;EMBU-GUACU;;2,31;1,22
10285;35010285;PASCHOAL CARLOS MAGNO                                       ;ITAPECERICA DA SERRA;EMBU-GUACU;;3,05;1,97
10297;35010297;ZEICY APPARECIDA NOGUEIRA BAPTISTA PROFESSORA               ;TABOAO DA SERRA;TABOAO DA SERRA;;2,56;
10315;35010315;IRACEMA BELLO ORICCHIO DOUTORA                              ;TABOAO DA SERRA;EMBU DAS ARTES;5,23;2,66;3,14
10327;35010327;JULIA DE CASTRO CARNEIRO                                    ;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA;;2,55;1,50
10352;35010352;WANDYCK FREITAS JORNALISTA                                  ;TABOAO DA SERRA;TABOAO DA SERRA;;;2,32
10364;35010364;DORVALINO ABILIO TEIXEIRA                                   ;ITAPEVI;JANDIRA;;2,56;1,48
10376;35010376;MARIA CRISTINA LOPES                                        ;ITAPEVI;JANDIRA;;2,32;1,14
10388;35010388;JOSE CHALUPPE                                               ;ITAPEVI;ITAPEVI;;1,92;1,19
10397;35010397;VICENTE THEMUDO LESSA PROFESSOR                             ;ITAPEVI;JANDIRA;;2,04;2,11
10406;35010406;VALENCIO SOARES RODRIGUES                                   ;SAO ROQUE;VARGEM GRANDE PAULISTA;;2,39;1,69
10424;35010424;CELINA DE BARROS BAIRAO PROFESSORA                          ;ITAPEVI;ITAPEVI;;2,29;1,74
10431;35010431;AMERICO VALENTIN CHRISTIANINI                               ;ITAPEVI;ITAPEVI;;2,10;1,27
10443;35010443;NACIF AMIN CHALUPE                                          ;ITAPEVI;ITAPEVI;;2,65;1,59
10467;35010467;RAUL BRIQUET DOUTOR                                         ;ITAPEVI;ITAPEVI;;1,82;1,54
10479;35010479;CLARO CAMARGO RIBEIRO                                       ;ITAPEVI;ITAPEVI;;2,68;1,78
10480;35010480;DIMARAES ANTONIO SANDEI PROFESSOR                           ;ITAPEVI;ITAPEVI;;2,16;
10492;35010492;VINICIUS DE MORAES                                          ;CARAPICUIBA;COTIA;;3,27;2,37
10509;35010509;FERNANDO NOBRE                                              ;CARAPICUIBA;COTIA;;3,45;
10510;35010510;CARLOS FERREIRA DE MORAES PROFESSOR                         ;CARAPICUIBA;COTIA;;2,35;1,67
10522;35010522;ANTONIETA DI LASCIO OZEKI PROFESSORA                        ;CARAPICUIBA;COTIA;;2,49;2,41
10534;35010534;ORLANDO ELLERO PROFESSOR                                    ;SAO ROQUE;VARGEM GRANDE PAULISTA;;3,26;1,91
10546;35010546;JARDIM SANTA ANGELA                                         ;CARAPICUIBA;COTIA;;1,90;1,46
10558;35010558;IDOMINEU ANTUNES CALDEIRA                                   ;CARAPICUIBA;COTIA;;3,24;
10561;35010561;ZACARIAS ANTONIO DA SILVA                                   ;CARAPICUIBA;COTIA;;3,05;2,11
10571;35010571;JOSE BARRETO PROFESSOR                                      ;CARAPICUIBA;COTIA;2,25;2,69;
10583;35010583;ODAIR PACHECO PEDROSO PROFESSOR                             ;CARAPICUIBA;COTIA;;2,35;1,54
10595;35010595;BATISTA CEPELOS                                             ;CARAPICUIBA;COTIA;;2,07;1,64
10601;35010601;ROQUE CELESTINO PIRES                                       ;CARAPICUIBA;COTIA;;1,88;1,29
10613;35010613;CANDIDO RONDON MARECHAL                                     ;ITAPEVI;ITAPEVI;;2,17;1,66
10625;35010625;ANA MACIEIRA DE OLIVEIRA                                    ;CARAPICUIBA;COTIA;;2,64;
10637;35010637;PAULO SOARES DA SILVA                                       ;SAO ROQUE;VARGEM GRANDE PAULISTA;;3,30;1,89
10649;35010649;HENRIQUE SAMMARTINO ALFERES                                 ;ITAPEVI;JANDIRA;;2,16;1,26
10650;35010650;JOSE NEYDE CESAR LESSA DOUTOR                               ;ITAPEVI;ITAPEVI;;2,86;2,15
10662;35010662;OSWALDO SAMMARTINO                                          ;ITAPEVI;JANDIRA;;1,78;1,07
10674;35010674;ELOI LACERDA PROF                                           ;OSASCO;OSASCO;;2,28;1,65
10686;35010686;ERNESTO THENN DE BARROS PROFESSOR                           ;OSASCO;OSASCO;;2,42;1,88
10716;35010716;JOSE MARIA RODRIGUES LEITE PROFESSOR                        ;OSASCO;OSASCO;;3,14;2,30
10728;35010728;ALCYR OLIVEIRA PORCIUNCULA PROFESSOR                        ;OSASCO;OSASCO;;2,64;1,49
10741;35010741;ROSA BONFIGLIOLI                                            ;OSASCO;OSASCO;3,42;2,51;1,34
10789;35010789;JOSE LIBERATTI PROFESSOR                                    ;OSASCO;OSASCO;;3,49;2,53
10790;35010790;FRANCISCA LISBOA PERALTA PROFESSORA                         ;OSASCO;OSASCO;;2,01;1,30
10807;35010807;ANTONIO PAIVA DE SAMPAIO CORONEL                            ;OSASCO;OSASCO;;2,65;1,82
10820;35010820;FANNY MONZONI SANTOS PROFESSORA                             ;OSASCO;OSASCO;;2,97;1,79
10844;35010844;MARIA AUGUSTA SIQUEIRA PROFESSORA                           ;OSASCO;OSASCO;4,80;2,17;1,69
10868;35010868;LUIZ LUSTOSA DA SILVA PROFESSOR DOUTOR                      ;OSASCO;OSASCO;;2,40;1,16
10873;35010873;JOAO BAPTISTA DE BRITO PROFESSOR                            ;OSASCO;OSASCO;;3,24;2,19
10881;35010881;AURELIANO LEITE DOUTOR                                      ;OSASCO;OSASCO;;2,39;1,57
10893;35010893;AMERICO MARCO ANTONIO DOUTOR                                ;OSASCO;OSASCO;;2,52;1,31
10900;35010900;BENEDICTO CALDEIRA PROFESSOR                                ;OSASCO;OSASCO;;3,21;1,83
10923;35010923;HELOISA DE ASSUMPCAO PROFESSORA                             ;OSASCO;OSASCO;;2,93;1,67
10947;35010947;ALICE VELHO TEIXEIRA PROFESSORA                             ;OSASCO;OSASCO;;2,94;2,57
10959;35010959;JULIA LOPES DE ALMEIDA                                      ;OSASCO;OSASCO;;2,66;2,50
10984;35010984;GLORIA AZEDIA BONETTI PROFESSORA                            ;OSASCO;OSASCO;;3,07;2,40
10996;35010996;GRACILIANO RAMOS                                            ;OSASCO;OSASCO;;2,23;1,75
11010;35011010;OGUIOMAR RUGGERI PROFESSOR                                  ;OSASCO;OSASCO;;2,88;1,79
11022;35011022;GUILHERME DE OLIVEIRA GOMES DEPUTADO                        ;OSASCO;OSASCO;;2,39;0,90
11034;35011034;TELMO COELHO FILHO MAJOR                                    ;OSASCO;OSASCO;;3,71;1,84
11058;35011058;LEONARDO VILAS BOAS                                         ;OSASCO;OSASCO;;2,13;1,23
11061;35011061;JOSUE BENEDICTO MENDES PROFESSOR                            ;OSASCO;OSASCO;;2,36;1,37
11083;35011083;VICENTE PEIXOTO PROFESSOR                                   ;OSASCO;OSASCO;;2,69;1,88
11095;35011095;ANTONIO RAPOSO TAVARES                                      ;OSASCO;OSASCO;;2,99;2,37
11113;35011113;FRANCISCO CASABONA PROFESSOR                                ;OSASCO;OSASCO;;2,81;2,45
11137;35011137;NEWTON ESPIRITO SANTO AYRES PROFESSOR                       ;OSASCO;OSASCO;;2,82;2,10
11149;35011149;LUCY ANNA CARROZO LATORRE PROFESSORA                        ;OSASCO;OSASCO;;2,37;2,25
11150;35011150;JOSE CELESTINO ARANHA                                       ;CARAGUATATUBA;UBATUBA;;1,93;
11162;35011162;FLORENTINA MARTINS SANCHEZ PROFESSORA                       ;CARAGUATATUBA;UBATUBA;;2,09;1,50
11186;35011186;SEMIRAMIS PRADO DE OLIVEIRA PROFESSORA                      ;CARAGUATATUBA;UBATUBA;;2,48;2,13
11198;35011198;AUREA MOREIRA RACHOU PROFESSORA                             ;CARAGUATATUBA;UBATUBA;;2,79;1,83
11204;35011204;PLINIO GONCALVES DE OLIVEIRA SANTOS                         ;CARAGUATATUBA;SAO SEBASTIAO;;;1,96
11216;35011216;DEOLINDO DE OLIVEIRA SANTOS CAPITAO                         ;CARAGUATATUBA;UBATUBA;;;1,90
11228;35011228;GABRIEL RIBEIRO DOS SANTOS DOUTOR                           ;CARAGUATATUBA;ILHABELA;;;1,69
11253;35011253;ESTEVES DA SILVA DOUTOR                                     ;CARAGUATATUBA;UBATUBA;;3,00;
11265;35011265;WALKIR VERGANI                                              ;CARAGUATATUBA;SAO SEBASTIAO;;;2,26
11289;35011289;MARIA JOSE DA PENHA FRUGOLI PROFESSORA                      ;CARAGUATATUBA;SAO SEBASTIAO;;;1,73
11290;35011290;EDUARDO CORREA DA COSTA JUNIOR DOUTOR                       ;CARAGUATATUBA;CARAGUATATUBA;;3,78;2,49
11320;35011320;THOMAZ RIBEIRO DE LIMA                                      ;CARAGUATATUBA;CARAGUATATUBA;;2,61;2,48
11332;35011332;ALCIDES DE CASTRO GALVAO                                    ;CARAGUATATUBA;CARAGUATATUBA;;3,03;2,65
11368;35011368;MAISA THEODORO DA SILVA PROFESSORA                          ;CARAGUATATUBA;SAO SEBASTIAO;;3,85;2,39
11373;35011373;NAIR FERREIRA NEVES PROFESSORA                              ;CARAGUATATUBA;SAO SEBASTIAO;;;2,01
11381;35011381;BENEDITO MIGUEL CARLOTA                                     ;CARAGUATATUBA;CARAGUATATUBA;;;2,90
11393;35011393;AVELINO FERREIRA                                            ;CARAGUATATUBA;CARAGUATATUBA;;2,98;2,17
11400;35011400;ISMAEL IGLESIAS                                             ;CARAGUATATUBA;CARAGUATATUBA;;2,77;1,97
11423;35011423;HUMBERTO DE ALENCAR CASTELLO BRANCO MARECHAL                ;SANTOS;CUBATAO;;1,97;1,29
11435;35011435;AFONSO SCHIMIDT                                             ;SANTOS;CUBATAO;;2,89;1,71
11447;35011447;JACINTO DO AMARAL NARDUCCI PROF                             ;SANTOS;GUARUJA;2,11;;
11459;35011459;RENE RODRIGUES DE MORAES PROFESSOR                          ;SANTOS;GUARUJA;4,34;2,48;1,39
11460;35011460;JOSE CAVARIANI PROFESSOR                                    ;SANTOS;GUARUJA;;2,32;1,55
11484;35011484;WALTER SCHEPPIS PROFESSOR                                   ;SANTOS;GUARUJA;5,76;2,44;1,57
11496;35011496;NOSSA SENHORA DOS NAVEGANTES                                ;SANTOS;GUARUJA;2,75;1,58;1,00
11502;35011502;THEREZA SILVEIRA DE ALMEIDA PROFESSORA                      ;SANTOS;GUARUJA;;2,53;1,80
11514;35011514;DINIZ MARTINS PROFESSOR                                     ;SANTOS;GUARUJA;;2,08;1,67
11526;35011526;EMIDIO JOSE PINHEIRO PROFESSOR                              ;SANTOS;GUARUJA;4,24;;
11538;35011538;PAULO CLEMENTE SANTINI                                      ;SANTOS;GUARUJA;;2,40;
11548;35011548;RAQUEL DE CASTRO FERREIRA PROFESSORA                        ;SANTOS;GUARUJA;;;1,90
11551;35011551;PHILOMENA CARDOSO DE OLIVEIRA PROFESSORA                    ;SANTOS;GUARUJA;2,62;;
11563;35011563;GALDINO MOREIRA PROFESSOR                                   ;SANTOS;GUARUJA;3,35;;
11575;35011575;MARCILIO DIAS                                               ;SANTOS;GUARUJA;;2,50;1,90
11587;35011587;VICENTE DE CARVALHO                                         ;SANTOS;GUARUJA;;2,84;2,02
11605;35011605;ARMANDO BELLEGARD PROFESSOR                                 ;SANTOS;BERTIOGA;;2,72;1,95
11617;35011617;WILLIAM AURELI                                              ;SANTOS;BERTIOGA;;2,10;1,41
11629;35011629;JULIO CONCEICAO                                             ;SANTOS;CUBATAO;3,41;;
11630;35011630;LINCOLN FELICIANO                                           ;SANTOS;CUBATAO;4,42;;
11642;35011642;ZENON CLEANTES DE MOURA PROFESSOR                           ;SANTOS;CUBATAO;4,02;2,02;
11666;35011666;EDUARDO GOMES MARECHAL DO AR                                ;SANTOS;GUARUJA;3,35;3,37;1,63
11678;35011678;HUGO SANTOS SILVA DOUTOR                                    ;SANTOS;GUARUJA;5,23;3,04;
11685;35011685;JOSE DA COSTA PROFESSOR                                     ;SANTOS;CUBATAO;;2,68;1,74
11691;35011691;MARIA HELENA DUARTE CAETANO PROFESSORA                      ;SANTOS;CUBATAO;2,70;2,26;1,56
11708;35011708;AZEVEDO JUNIOR                                              ;SANTOS;SANTOS;;2,90;1,81
11721;35011721;SAO LEOPOLDO VISCONDE DE                                    ;SANTOS;SANTOS;;2,12;1,42
11757;35011757;LUIZA MACUCO DONA                                           ;SANTOS;SANTOS;;3,27;2,65
11770;35011770;BENEVENUTO MADUREIRA PROFESSOR                              ;SANTOS;SANTOS;;2,53;1,54
11782;35011782;SUETONIO BITTENCOURT JUNIOR PROFESSOR                       ;SANTOS;SANTOS;;4,47;3,07
11794;35011794;NEVES PRADO MONTEIRO                                        ;SANTOS;SANTOS;;2,74;1,23
11812;35011812;FERNANDO DE AZEVEDO PROFESSOR                               ;SANTOS;SANTOS;;3,43;2,78
11824;35011824;PRIMO FERREIRA PROFESSOR                                    ;SANTOS;SANTOS;;;2,65
11836;35011836;CANADA                                                      ;SANTOS;SANTOS;;3,11;1,64
11848;35011848;BRAZ CUBAS                                                  ;SANTOS;SANTOS;4,61;2,46;2,03
11861;35011861;PAULO FILGUEIRAS JUNIOR DOUTOR                              ;SANTOS;SANTOS;;2,39;
11873;35011873;LUIZ HIPOLITO PROFESSOR                                     ;AMERICANA;AMERICANA;4,73;;
11885;35011885;ALZIRA MARTINS LICHTI PROFESSORA                            ;SANTOS;SANTOS;;1,88;1,81
11897;35011897;ANTONIO ABLAS FILHO DOUTOR                                  ;SANTOS;SANTOS;;;1,96
11903;35011903;BARNABE                                                     ;SANTOS;SANTOS;;2,60;2,00
11915;35011915;BARTOLOMEU DE GUSMAO PADRE                                  ;SANTOS;SANTOS;;;1,21
11927;35011927;MARQUES DE SAO VICENTE                                      ;SANTOS;SANTOS;;3,48;2,57
11940;35011940;FRANCISCO MEIRA PROFESSOR                                   ;SANTOS;SANTOS;;2,18;1,36
11952;35011952;SILVIA JORGE POLLASTRINI PROFESSORA                         ;SAO VICENTE;ITANHAEM;;3,10;1,45
12002;35012002;BENEDITO CALIXTO                                            ;SAO VICENTE;ITANHAEM;;3,66;1,95
12014;35012014;FRANCISCO MARTINS DOS SANTOS                                ;SAO VICENTE;PRAIA GRANDE;;3,01;1,70
12026;35012026;DAGOBERTO NOGUEIRA DA FONSECA                               ;SAO VICENTE;ITANHAEM;;2,60;1,56
12038;35012038;JON TEODORESCO PROFESSOR                                    ;SAO VICENTE;ITANHAEM;;3,44;2,17
12051;35012051;ABRAHAO JACOB LAFER DOUTOR                                  ;SAO VICENTE;PRAIA GRANDE;;3,52;2,60
12063;35012063;ALFREDO REIS VIEGAS DOUTOR                                  ;SAO VICENTE;PRAIA GRANDE;;;2,00
12075;35012075;ANTONIO MOREIRA COELHO DEPUTADO                             ;SAO VICENTE;SAO VICENTE;;2,06;1,04
12087;35012087;ENIO VILAS BOAS PROFESSOR                                   ;SAO VICENTE;SAO VICENTE;;2,34;1,71
12129;35012129;MARIA THEREZA DA CUNHA PEDROSO PROFESSORA                   ;SAO VICENTE;SAO VICENTE;;2,00;1,54
12130;35012130;JOSE NIGRO PROFESSOR                                        ;SAO VICENTE;SAO VICENTE;;2,71;1,66
12142;35012142;ZULMIRA DE ALMEIDA LAMBERT PROFESSORA                       ;SAO VICENTE;SAO VICENTE;;2,66;1,42
12178;35012178;JARDIM BOPEVA                                               ;SAO VICENTE;PRAIA GRANDE;;2,56;1,74
12191;35012191;AUGUSTO PAES D AVILA REVERENDO                              ;SAO VICENTE;PRAIA GRANDE;;;1,73
12212;35012212;MARTIM AFONSO                                               ;SAO VICENTE;SAO VICENTE;;;2,08
12221;35012221;LAUDELINO FERNANDES DOS SANTOS PROFESSOR                    ;SAO VICENTE;PRAIA GRANDE;;2,53;1,66
12233;35012233;MARIA PACHECO NOBRE PROFESSORA                              ;SAO VICENTE;PRAIA GRANDE;;3,95;2,95
12245;35012245;YOLANDA CONTE PROFESSORA                                    ;SAO VICENTE;SAO VICENTE;;1,90;1,90
12269;35012269;ARACY DA SILVA FREITAS PROFESSORA                           ;SAO VICENTE;MONGAGUA;;;1,80
12294;35012294;FRANCISCO PEREIRA DA ROCHA DOUTOR                           ;SAO VICENTE;PERUIBE;;2,54;2,31
12300;35012300;MARGARIDA PINHO RODRIGUES                                   ;SAO VICENTE;SAO VICENTE;;2,18;1,27
12324;35012324;ARMANDO VICTORIO BEI                                        ;SAO VICENTE;SAO VICENTE;;2,33;1,23
12348;35012348;LEOPOLDO JOSE DE SANT ANNA PROFESSOR                        ;SAO VICENTE;SAO VICENTE;;2,36;1,50
12359;35012359;REYNALDO KUNTZ BUSCH DR                                     ;SAO VICENTE;PRAIA GRANDE;;2,65;2,12
12361;35012361;HERMOGENES MAJOR                                            ;GUARATINGUETA;CRUZEIRO;;2,61;1,79
12373;35012373;HUMBERTO TURNER                                             ;GUARATINGUETA;CRUZEIRO;;1,57;1,79
12385;35012385;VIRGILIO ANTUNES PROF                                       ;GUARATINGUETA;CRUZEIRO;;2,34;1,95
12397;35012397;MARIO DA SILVA PINTO DR                                     ;GUARATINGUETA;CRUZEIRO;;3,06;2,21
12403;35012403;HORTA CORONEL                                               ;GUARATINGUETA;LAVRINHAS;;2,37;1,37
