CÓDIGO CIE;Código INEP;ESCOLA;DIRETORIA;MUNICÍPIO;ANOS INICIAIS;ANOS FINAIS;ENSINO MÉDIO
7420;35007420;SERGIO BUARQUE DE HOLANDA                                   ;DIADEMA;DIADEMA;5,78;;
7432;35007432;ALDEMIR DE SOUZA CASTRO PROFESSOR                           ;DIADEMA;DIADEMA;5,59;;
7444;35007444;MARIA CAROLINA CASINI CARDIM PROFESSORA                     ;DIADEMA;DIADEMA;;2,05;1,51
7456;35007456;EVANDRO CAIAFA ESQUIVEL PROFESSOR                           ;DIADEMA;DIADEMA;;2,29;1,56
7468;35007468;OSVALDO GIACOIA DOUTOR                                      ;DIADEMA;DIADEMA;5,74;;
7473;35007473;RAUL SADDI                                                  ;DIADEMA;DIADEMA;3,19;;
7493;35007493;FILINTO MULLER SENADOR                                      ;DIADEMA;DIADEMA;;;2,74
7500;35007500;FABIO EDUARDO RAMOS ESQUIVEL                                ;DIADEMA;DIADEMA;;2,91;1,90
7511;35007511;ARLINDO BETIO                                               ;DIADEMA;DIADEMA;6,54;;
7523;35007523;PEDRO MADOGLIO PROFESSOR                                    ;DIADEMA;DIADEMA;;1,92;1,18
7535;35007535;SIMON BOLIVAR                                               ;DIADEMA;DIADEMA;;2,76;1,42
7547;35007547;ANA CONSUELO GARCIA PERES MURAD PROFESSORA                  ;DIADEMA;DIADEMA;;3,06;1,74
7559;35007559;MANOEL CACAO PROFESSOR                                      ;MAUA;MAUA;5,50;;
7560;35007560;THEREZINHA SARTORI PROFESSORA                               ;MAUA;MAUA;;4,95;3,36
7572;35007572;IRACEMA DE BARROS BERTOLASO PROFESSORA                      ;MAUA;MAUA;7,16;;
7584;35007584;ANTONIO MESSIAS SZYMANSKI PROFESSOR                         ;MAUA;MAUA;;2,40;1,29
7596;35007596;LUIS WASHINGTON VITA PROFESSOR                              ;MAUA;MAUA;;2,36;1,94
7602;35007602;DELFINO RIBEIRO GUIMARAES                                   ;MAUA;MAUA;3,12;2,31;1,70
7614;35007614;EMIKO FUJIMOTO PROFESSORA                                   ;MAUA;MAUA;3,65;;
7626;35007626;EMILIO SORTINO COMENDADOR                                   ;MAUA;RIBEIRAO PIRES;5,24;;
7638;35007638;RUTH NEVES SANT ANNA PROFESSORA                             ;MAUA;RIBEIRAO PIRES;;3,15;2,86
7648;35007648;MARILENE DE OLIVEIRA ACETTO PROFESSORA                      ;MAUA;MAUA;6,94;2,89;2,59
7651;35007651;FRANCISCO ARNONI PREFEITO                                   ;MAUA;RIBEIRAO PIRES;5,06;;
7663;35007663;JORGE MARCOS DE OLIVEIRA DOM                                ;MAUA;MAUA;4,86;;
7675;35007675;SYLVIO GUERATTO                                             ;MAUA;MAUA;4,99;;
7687;35007687;ODILA BENTO MIRARCHI PROFESSORA                             ;MAUA;MAUA;4,68;4,51;
7699;35007699;CARLOS DRUMMOND DE ANDRADE                                  ;MAUA;MAUA;4,78;;
7705;35007705;ANTONIO PRADO JUNIOR                                        ;MAUA;MAUA;4,46;;
7717;35007717;WALT DISNEY                                                 ;MAUA;MAUA;7,09;;
7729;35007729;MAUA VISCONDE DE                                            ;MAUA;MAUA;;3,48;2,37
7730;35007730;ADELAIDE ESCOBAR BUENO PROFESSORA                           ;MAUA;MAUA;5,99;;
7742;35007742;MARIA ELENA COLONIA PROFESSORA                              ;MAUA;MAUA;;2,73;2,15
7754;35007754;JOSE ROMEU DA SILVA                                         ;MAUA;MAUA;5,63;;
7766;35007766;EMILIA CREM DOS SANTOS PROFESSORA                           ;MAUA;MAUA;;2,65;2,20
7778;35007778;ARISTIDES AUGUSTO FERNANDES DOUTOR                          ;MAUA;MAUA;6,98;;
7785;35007785;EZILDA NASCIMENTO FRANCO PROFESSORA                         ;MAUA;MAUA;4,28;;
7791;35007791;MARCELINA MARIA DA SILVA OLIVEIRA DONA                      ;MAUA;MAUA;;2,83;1,49
7808;35007808;IRACEMA CREM PROFESSORA                                     ;MAUA;MAUA;4,77;2,27;1,47
7812;35007812;CLODOALDO PORTUGAL CARIBE                                   ;MAUA;MAUA;6,19;;
7821;35007821;MIRNA LOIDE CORREIA FERLE PROFESSORA                        ;MAUA;MAUA;;2,85;2,43
7833;35007833;IRENE DA SILVA COSTA PROFESSORA                             ;MAUA;MAUA;;2,83;2,37
7845;35007845;MARIA JOSEFINA KUHLMANN FLAQUER PROFESSORA                  ;MAUA;MAUA;;2,28;1,78
7857;35007857;GIUSEPPE PISONI PADRE                                       ;MAUA;RIO GRANDE DA SERRA;4,62;2,42;1,50
7869;35007869;SHISUKO IOSHIDA NIWA PROFESSORA                             ;MAUA;RIO GRANDE DA SERRA;3,72;3,16;
7870;35007870;CASEMIRO DA ROCHA SENADOR                                   ;MAUA;RIBEIRAO PIRES;;3,35;1,87
7882;35007882;LEICO AKAISHI PROFESSORA                                    ;MAUA;RIBEIRAO PIRES;;2,33;2,36
7894;35007894;AFONSO ARINOS SENADOR                                       ;MAUA;RIBEIRAO PIRES;5,69;;
7900;35007900;NAYME CARDIM PROFESSORA                                     ;MAUA;RIBEIRAO PIRES;5,54;;
7912;35007912;JOAO GAUDENCIO MAININE PROFESSOR                            ;MAUA;RIBEIRAO PIRES;5,63;;
7924;35007924;MARIA PASTANA MENATO PROFESSORA                             ;MAUA;RIBEIRAO PIRES;4,51;3,50;2,21
7936;35007936;CASSIANO RICARDO                                            ;MAUA;RIO GRANDE DA SERRA;3,11;1,73;2,71
7948;35007948;JOSE GASPAR DOM                                             ;MAUA;RIBEIRAO PIRES;;3,08;2,83
7959;35007959;ALVARO DE SOUZA VIEIRA                                      ;MAUA;RIBEIRAO PIRES;;2,91;2,23
7961;35007961;FELICIO LAURITO DOUTOR                                      ;MAUA;RIBEIRAO PIRES;3,62;3,01;2,35
7973;35007973;FORTUNATO PANDOLFI ARNONI                                   ;MAUA;RIBEIRAO PIRES;5,10;;
7985;35007985;JUDITH FERREIRA PIVA PROFESSORA                             ;MAUA;RIBEIRAO PIRES;;2,47;2,15
7997;35007997;MANOEL GONCALVES PROF                                       ;BAURU;AGUDOS;;2,20;1,71
8023;35008023;GABRIEL OSCAR DE AZEVEDO ANTUNES PROFESSOR                  ;SANTO ANDRE;SANTO ANDRE;4,43;;
8035;35008035;CLOTILDE PELUSO PROFESSORA                                  ;SANTO ANDRE;SANTO ANDRE;;2,15;0,97
8047;35008047;PAULO SINNA PROFESSOR                                       ;SANTO ANDRE;SANTO ANDRE;5,23;;
8059;35008059;CELSO GAMA DOUTOR                                           ;SANTO ANDRE;SANTO ANDRE;;3,70;2,86
8072;35008072;VALENTIM AMARAL DEPUTADO                                    ;SANTO ANDRE;SANTO ANDRE;5,14;;
8084;35008084;JOSE AUGUSTO DE AZEVEDO ANTUNES PROFESSOR                   ;SANTO ANDRE;SANTO ANDRE;;2,57;2,21
8096;35008096;LUIZ LOBO NETO DOUTOR                                       ;SANTO ANDRE;SANTO ANDRE;;3,16;2,29
8102;35008102;CRISTINA FITTIPALDI PROFESSORA                              ;SANTO ANDRE;SANTO ANDRE;;2,64;
8114;35008114;CLOTHILDE MARTINS ZANEI PROFESSORA                          ;SANTO ANDRE;SANTO ANDRE;;1,81;1,66
8126;35008126;PAULO VI PAPA                                               ;SANTO ANDRE;SANTO ANDRE;;2,98;3,09
8138;35008138;LUIZ MARTINS                                                ;SANTO ANDRE;SANTO ANDRE;7,18;;
8148;35008148;CARLOS DE CAMPOS DOUTOR                                     ;SANTO ANDRE;SANTO ANDRE;;2,41;2,47
8151;35008151;GENEROSO ALVES DE SIQUEIRA DOUTOR                           ;SANTO ANDRE;SANTO ANDRE;;3,13;2,22
8163;35008163;ENNIO MARIO BASSALHO DE ANDRADE PROFESSOR                   ;SANTO ANDRE;SANTO ANDRE;5,22;;
8175;35008175;NADIR LESSA TOGNINI PROFESSORA                              ;SANTO ANDRE;SANTO ANDRE;;1,59;0,88
8187;35008187;JOSE CARLOS ANTUNES PROFESSOR                               ;SANTO ANDRE;SANTO ANDRE;;2,15;1,63
8199;35008199;OITO DE ABRIL                                               ;SANTO ANDRE;SANTO ANDRE;;3,02;2,32
8205;35008205;RENER CARAM PROFESSOR                                       ;SANTO ANDRE;SANTO ANDRE;;2,25;1,74
8217;35008217;OVIDIO PIRES DE CAMPOS PROFESSOR                            ;SANTO ANDRE;SANTO ANDRE;;1,48;
8229;35008229;AGNALDO SEBASTIAO VIEIRA PADRE                              ;SANTO ANDRE;SANTO ANDRE;;1,92;1,31
8230;35008230;ANTONIO DE CAMPOS GONCALVES PROFESSOR                       ;SANTO ANDRE;SANTO ANDRE;6,49;;
8254;35008254;VALDOMIRO SILVEIRA                                          ;SANTO ANDRE;SANTO ANDRE;;1,91;1,98
8266;35008266;AMERICO BRASILIENSE DOUTOR                                  ;SANTO ANDRE;SANTO ANDRE;;3,10;2,39
8278;35008278;BENEDITO GOMES DE ARAUJO PROFESSOR                          ;SANTO ANDRE;SANTO ANDRE;6,16;;
8291;35008291;MANOEL GRANDINI CASQUEL DOUTOR                              ;SANTO ANDRE;SANTO ANDRE;;3,30;
8308;35008308;SERGIO MILLIET DA COSTA E SILVA                             ;SANTO ANDRE;SANTO ANDRE;;2,86;1,82
8312;35008312;ORDANIA JANONE CRESPO PROFESSORA                            ;SANTO ANDRE;SANTO ANDRE;;2,18;1,99
8321;35008321;JOSE BRANCAGLIONE PROFESSOR                                 ;SANTO ANDRE;SANTO ANDRE;3,15;1,77;1,22
8333;35008333;ANTONIO ADIB CHAMMAS                                        ;SANTO ANDRE;SANTO ANDRE;;1,80;1,44
8345;35008345;HOMERO THON                                                 ;SANTO ANDRE;SANTO ANDRE;4,98;;
8357;35008357;JOAO GALEAO CARVALHAL SENADOR                               ;SANTO ANDRE;SANTO ANDRE;;3,25;3,09
8369;35008369;JOAO BAPTISTA MARIGO MARTINS                                ;SANTO ANDRE;SANTO ANDRE;2,51;1,56;1,07
8370;35008370;JOAQUIM DE CARVALHO TERRA PROFESSOR                         ;SANTO ANDRE;SANTO ANDRE;5,90;;
8382;35008382;JOSE CALVITTI FILHO PROFESSOR                               ;SANTO ANDRE;SANTO ANDRE;;2,74;2,65
8394;35008394;HERMINIA LOPES LOBO PROFESSORA                              ;SANTO ANDRE;SANTO ANDRE;4,95;;
8412;35008412;LOUIS JOSEPH LEBRET PADRE                                   ;SANTO ANDRE;SANTO ANDRE;5,86;;
8424;35008424;NELSON PIZZOTTI MENDES PROFESSOR                            ;SANTO ANDRE;SANTO ANDRE;4,34;2,06;1,45
8436;35008436;ONDINA RIVERA MIRANDA CINTRA PROFESSORA                     ;SANTO ANDRE;SANTO ANDRE;;3,07;2,16
8448;35008448;FIORAVANTE ZAMPOL                                           ;SANTO ANDRE;SANTO ANDRE;;1,98;1,42
8459;35008459;WALDOMIRO GUIMARAES PROFESSOR                               ;SANTO ANDRE;SANTO ANDRE;3,12;1,88;1,42
8461;35008461;NAGIB MIGUEL ELCHMER PROFESSOR                              ;SANTO ANDRE;SANTO ANDRE;;3,66;
8473;35008473;WANDA BENTO GONCALVES PROFESSORA                            ;SANTO ANDRE;SANTO ANDRE;5,69;3,30;2,38
8485;35008485;JOAO XXIII PAPA                                             ;SANTO ANDRE;SANTO ANDRE;7,41;;
8497;35008497;JOAO PAULO I PAPA                                           ;SANTO ANDRE;SANTO ANDRE;;2,89;2,18
8503;35008503;IVONE PALMA TODOROV RUGGIERI PROFESSORA                     ;SANTO ANDRE;SANTO ANDRE;;2,56;2,45
8539;35008539;FELIPE RICCI DE CAMARGO PROFESSOR                           ;SANTO ANDRE;SANTO ANDRE;5,34;;
8540;35008540;AMARAL WAGNER                                               ;SANTO ANDRE;SANTO ANDRE;;;3,32
8552;35008552;ALBERTO FRANCIA GOMES MARTINS DOUTOR                        ;SANTO ANDRE;SANTO ANDRE;6,14;;
8564;35008564;CARLINA CACAPAVA DE MELLO PROFESSORA                        ;SANTO ANDRE;SANTO ANDRE;;2,97;2,49
8576;35008576;ADAMASTOR DE CARVALHO PROFESSOR                             ;SANTO ANDRE;SANTO ANDRE;;2,15;1,56
8597;35008597;LACERDA FRANCO SENADOR                                      ;SANTO ANDRE;SANTO ANDRE;;1,94;2,05
8606;35008606;JOSE HENRIQUE DE PAULA E SILVA PROFESSOR                    ;SANTO ANDRE;SANTO ANDRE;;3,12;1,93
8618;35008618;JOAQUIM DA FONSECA SARAIVA                                  ;SANTO ANDRE;SANTO ANDRE;6,83;;
8624;35008624;CARLOS GARCIA DOUTOR                                        ;SANTO ANDRE;SANTO ANDRE;5,50;;
8631;35008631;NELSON CARDIM DE BRITO PROFESSOR                            ;SANTO ANDRE;SANTO ANDRE;6,64;;
8643;35008643;TAUNAY VISCONDE DE                                          ;SANTO ANDRE;SANTO ANDRE;;2,92;2,55
8655;35008655;OSCAVO DE PAULA E SILVA PROFESSOR                           ;SANTO ANDRE;SANTO ANDRE;;4,26;2,46
8667;35008667;ARISTIDES GREVE PADRE                                       ;SANTO ANDRE;SANTO ANDRE;;2,81;2,32
8679;35008679;JOAQUIM LUCIO CARDOSO FILHO                                 ;SANTO ANDRE;SANTO ANDRE;;2,20;1,31
8692;35008692;JOSE AUGUSTO LEITE FRANCO PROFESSOR                         ;SANTO ANDRE;SANTO ANDRE;6,41;;
8709;35008709;ESTHER MEDINA PROFESSORA                                    ;SANTO ANDRE;SANTO ANDRE;;3,07;2,21
8710;35008710;CAMILO PEDUTI                                               ;SANTO ANDRE;SANTO ANDRE;6,54;;
8722;35008722;INAH DE MELLO PROFESSORA                                    ;SANTO ANDRE;SANTO ANDRE;;3,10;2,57
8734;35008734;FELICIO LAURITO DOUTOR                                      ;SANTO ANDRE;SANTO ANDRE;5,27;;
8746;35008746;RUBENS MOREIRA DA ROCHA PROFESSOR                           ;SANTO ANDRE;SANTO ANDRE;;3,20;1,67
8758;35008758;FRANCISCO EMYGDIO PEREIRA NETO DOUTOR                       ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;4,00;2,38
8771;35008771;OMAR DONATO BASSANI                                         ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;2,56;1,35
8783;35008783;PEDRA DE CARVALHO PROFESSORA                                ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;2,48;2,21
8801;35008801;FAUSTO CARDOSO FIGUEIRA DE MELLO DOUTOR                     ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;3,17;3,05
8813;35008813;JOAO BATISTA BERNARDES PROFESSOR                            ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;2,27;2,07
8825;35008825;LAUDO FERREIRA DE CAMARGO MINISTRO                          ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;2,63;2,80
8837;35008837;JOAO FIRMINO CORREIA DE ARAUJO DOUTOR                       ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;2,81;2,63
8849;35008849;EUCLYDES DESLANDES PROFESSOR                                ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;2,91;1,91
8874;35008874;ROBERT KENNEDY SENADOR                                      ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;3,50;3,17
8886;35008886;FRANCISCO PRESTES MAIA ENGENHEIRO                           ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;3,41;2,34
8898;35008898;MATHIAS OCTAVIO ROXO NOBRE DOUTOR                           ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;2,33;1,49
8904;35008904;JOSE JORGE DO AMARAL PROFESSOR                              ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;2,55;1,67
8916;35008916;MARIA PIRES PROFESSORA                                      ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;2,01;1,71
8928;35008928;JOSE GONCALVES DE ANDRADE FIGUEIRA DOUTOR                   ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;2,10;1,63
8936;35008936;ADAIL LUIZ MILLER DOUTOR                                    ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;2,57;2,35
8941;35008941;SANTA OLIMPIA                                               ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;3,07;2,60
8977;35008977;JACOB CASSEB PROFESSOR                                      ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;2,02;1,16
8990;35008990;ANTONIO CAPUTO                                              ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;2,43;2,16
9003;35009003;JORGE RAHME PROFESSOR                                       ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;2,59;1,88
9015;35009015;MIZUHO ABUNDANCIA                                           ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;2,01;1,40
9039;35009039;ANTONIO NASCIMENTO PROFESSOR                                ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;3,39;2,64
9088;35009088;BAETA NEVES DOUTOR                                          ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;2,97;1,90
9106;35009106;JOSE FORNARI DOUTOR                                         ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;3,30;2,89
9118;35009118;MARIA LUIZA FERRARI CICERO PROFESSORA                       ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;3,22;
9124;35009124;CLOVIS DE LUCCA PROFESSOR                                   ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;2,68;1,74
9131;35009131;MAURICIO ANTUNES FERRAZ PROFESSOR                           ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;2,66;2,02
9155;35009155;LUIZA COLLACO QUEIROZ FONSECA PROFESSORA                    ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;2,51;1,68
9167;35009167;JOAQUIM MOREIRA BERNARDES PROFESSOR                         ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;2,19;1,70
9180;35009180;AMADEU OLIVERIO PROFESSOR                                   ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;;3,75
9210;35009210;MARIA IRACEMA MUNHOZ                                        ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;3,47;2,82
9234;35009234;LAURO GOMES DE ALMEIDA                                      ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;3,67;
9246;35009246;CARLOS PEZZOLO PROFESSOR                                    ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;2,10;2,03
9258;35009258;YOLANDA NORONHA DO NASCIMENTO PROFESSORA                    ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;2,31;
9261;35009261;JOAO RAMALHO                                                ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;4,03;3,22
9283;35009283;20 DE AGOSTO                                                ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;3,22;1,93
9295;35009295;WALLACE COCKRANE SIMONSEN                                   ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;3,33;2,73
9313;35009313;RUDGE RAMOS                                                 ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;3,97;
9325;35009325;ANESIA LOUREIRO GAMA PROFESSORA                             ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;3,90;3,38
9337;35009337;CYNIRA PIRES DOS SANTOS PROFESSORA                          ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;3,83;2,26
9350;35009350;MARIA TRUJILO TORLONI                                       ;SAO BERNARDO DO CAMPO;SAO CAETANO DO SUL;;3,09;1,64
9404;35009404;JOANA MOTTA PROFESSORA                                      ;SAO BERNARDO DO CAMPO;SAO CAETANO DO SUL;;4,20;2,20
9416;35009416;LAURA LOPES                                                 ;SAO BERNARDO DO CAMPO;SAO CAETANO DO SUL;;3,31;2,80
9436;35009436;EDGAR ALVES DA CUNHA PROFESSOR                              ;SAO BERNARDO DO CAMPO;SAO CAETANO DO SUL;;3,77;2,49
9441;35009441;ALFREDO BURKART PROFESSOR                                   ;SAO BERNARDO DO CAMPO;SAO CAETANO DO SUL;;3,18;2,52
9453;35009453;ALEXANDRE GRIGOLLI PADRE                                    ;SAO BERNARDO DO CAMPO;SAO CAETANO DO SUL;;2,95;2,26
9465;35009465;YOLANDA ASCENCIO PROFESSORA                                 ;SAO BERNARDO DO CAMPO;SAO CAETANO DO SUL;;3,75;3,09
9477;35009477;MARIA DA CONCEICAO MOURA BRANCO PROFESSORA                  ;SAO BERNARDO DO CAMPO;SAO CAETANO DO SUL;;3,79;3,49
9573;35009573;BONIFACIO DE CARVALHO CORONEL                               ;SAO BERNARDO DO CAMPO;SAO CAETANO DO SUL;;2,35;1,87
9581;35009581;IDALINA MACEDO COSTA SODRE DONA                             ;SAO BERNARDO DO CAMPO;SAO CAETANO DO SUL;;3,26;2,03
9635;35009635;MARIA ALICE CRISSIUMA MESQUITA DONA                         ;CARAPICUIBA;CARAPICUIBA;4,63;2,85;
9647;35009647;FLORA STELLA PROFESSORA                                     ;CARAPICUIBA;CARAPICUIBA;5,55;;
9659;35009659;BENEDITO DE LIMA TUCUNDUVA DOUTOR                           ;CARAPICUIBA;CARAPICUIBA;;2,33;1,61
9660;35009660;ESMERALDA BECKER FREIRE DE CARVALHO PROFESSORA              ;CARAPICUIBA;CARAPICUIBA;3,92;2,48;1,73
9672;35009672;JOSUE MATTOS DE AGUIAR                                      ;CARAPICUIBA;CARAPICUIBA;2,90;2,70;
9684;35009684;MARISE DA COSTA CORREA DE OLIVEIRA PROFESSORA               ;CARAPICUIBA;CARAPICUIBA;4,42;;
9696;35009696;ALBERTO KENWORTHY                                           ;CARAPICUIBA;CARAPICUIBA;4,44;2,01;1,26
9702;35009702;OSVALDO ELCI PROFESSOR                                      ;CARAPICUIBA;CARAPICUIBA;4,45;;
9714;35009714;RICARDINA CAMPELLO FONSECA RODRIGUES                        ;CARAPICUIBA;CARAPICUIBA;5,53;;
9726;35009726;MARIO SALES SOUTO ENGENHEIRO                                ;CARAPICUIBA;CARAPICUIBA;4,52;2,20;
9738;35009738;HADLA FERES PROFESSORA                                      ;CARAPICUIBA;CARAPICUIBA;;2,51;1,50
9748;35009748;IGNEZ DOS SANTOS SILVA                                      ;CARAPICUIBA;CARAPICUIBA;5,14;;
9751;35009751;TOUFIC JOULIAN                                              ;CARAPICUIBA;CARAPICUIBA;;3,45;2,38
9763;35009763;AMOS MEUCCI                                                 ;CARAPICUIBA;CARAPICUIBA;;2,47;2,39
9787;35009787;IVANI MARIA PAES PROFESSORA                                 ;ITAPEVI;BARUERI;;;1,67
9799;35009799;CAIO PRADO JUNIOR DEPUTADO                                  ;ITAPEVI;BARUERI;;;1,46
9817;35009817;VICTORIO FORNASARO                                          ;CARAPICUIBA;CARAPICUIBA;5,75;3,89;2,59
9830;35009830;REPUBLICA DO EQUADOR                                        ;ITAPEVI;BARUERI;;;1,77
9842;35009842;DIVA DA CUNHA BARRA PROFESSORA                              ;CARAPICUIBA;CARAPICUIBA;;2,29;1,69
9854;35009854;WILLIAN RODRIGUES REBUA PROFESSOR                           ;CARAPICUIBA;CARAPICUIBA;;;3,11
9878;35009878;ALAYDE DOMINGUES COUTO MACEDO PROFESSORA                    ;ITAPEVI;BARUERI;;;2,24
9885;35009885;EDGARD DE MOURA BITTENCOURT DESEMBARGADOR                   ;CARAPICUIBA;CARAPICUIBA;;2,24;
9891;35009891;JOSE WILSON PADINHA PROFESSOR                               ;ITAPEVI;BARUERI;;;1,52
9912;35009912;ALDEIA DE BARUERI                                           ;ITAPEVI;BARUERI;;;2,25
9921;35009921;JOSE DOMINGOS DA SILVEIRA PROFESSOR                         ;ITAPEVI;BARUERI;;;1,58
9945;35009945;CARLOS ALBERTO PEREIRA                                      ;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA;3,67;2,20;2,25
9957;35009957;PORCINO RODRIGUES PROF                                      ;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA;;2,69;2,41
9970;35009970;ISABEL A REDENTORA                                          ;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA;;2,24;1,51
9982;35009982;MATILDE MARIA CREMM                                         ;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA;;2,41;2,39
9994;35009994;SEBASTIAO DE MORAES CARDOSO                                 ;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA;;2,67;2,08
10005;35010005;JOAO BAPTISTA DE OLIVEIRA                                   ;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA;;3,63;
10017;35010017;MARIANINHA QUEIROZ PROFESSORA                               ;ITAPECERICA DA SERRA;SAO LOURENCO DA SERRA;;2,71;2,32
10029;35010029;ANGENOR DE OLIVEIRA POETA                                   ;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA;;2,68;1,62
10030;35010030;ODETTE DE SOUZA CARVALHO MADRE                              ;TABOAO DA SERRA;EMBU DAS ARTES;;2,71;2,71
10042;35010042;BRASILINA VALENTE                                           ;TABOAO DA SERRA;EMBU DAS ARTES;4,44;;
10054;35010054;MARIA ANTONIETA MARTINS DE ALMEIDA PROFESSORA               ;TABOAO DA SERRA;EMBU DAS ARTES;;1,40;1,29
10066;35010066;SOLANO TRINDADE                                             ;TABOAO DA SERRA;EMBU DAS ARTES;;1,80;1,65
10078;35010078;ELIZETE DE OLIVEIRA BERTINI                                 ;TABOAO DA SERRA;EMBU DAS ARTES;4,75;;
10091;35010091;PAULO CHAGAS NOGUEIRA ENGENHEIRO                            ;TABOAO DA SERRA;EMBU DAS ARTES;;2,85;1,31
10121;35010121;EULALIA MALTA PROFESSORA                                    ;TABOAO DA SERRA;EMBU DAS ARTES;;3,53;2,27
10133;35010133;MARIA AUXILIADORA                                           ;TABOAO DA SERRA;EMBU DAS ARTES;;2,66;2,25
10145;35010145;IRIA KUNZ IRMA                                              ;TABOAO DA SERRA;EMBU DAS ARTES;5,14;2,82;1,33
10157;35010157;OREDO RODRIGUES DA CRUZ                                     ;ITAPECERICA DA SERRA;JUQUITIBA;;2,76;1,87
10169;35010169;LAURITA ORTEGA MARI                                         ;TABOAO DA SERRA;TABOAO DA SERRA;;2,42;1,03
10170;35010170;JULIETA CALDAS FERRAZ PROFESSORA                            ;TABOAO DA SERRA;TABOAO DA SERRA;4,57;3,39;
10182;35010182;ANTONIO RUY CARDOSO PROFESSOR                               ;TABOAO DA SERRA;TABOAO DA SERRA;;2,64;1,94
10194;35010194;ALIPIO DE OLIVEIRA E SILVA PROFESSOR                        ;TABOAO DA SERRA;TABOAO DA SERRA;;3,15;2,33
10236;35010236;REYNALDO DO NASCIMENTO FALLEIROS DOUTOR                     ;TABOAO DA SERRA;TABOAO DA SERRA;;2,87;1,45
10248;35010248;JOAO CALY PROFESSOR                                         ;TABOAO DA SERRA;TABOAO DA SERRA;3,61;2,99;2,15
10259;35010259;ANTONIO INACIO MACIEL                                       ;TABOAO DA SERRA;TABOAO DA SERRA;4,93;2,84;2,24
10261;35010261;ALMIR PEREIRA BAHIA REVERENDO                               ;TABOAO DA SERRA;TABOAO DA SERRA;;2,48;1,37
10273;35010273;MARIA ANDRE SCHUNCK DONA                                    ;ITAPECERICA DA SERRA;EMBU-GUACU;;2,71;1,82
10285;35010285;PASCHOAL CARLOS MAGNO                                       ;ITAPECERICA DA SERRA;EMBU-GUACU;;2,99;2,45
10297;35010297;ZEICY APPARECIDA NOGUEIRA BAPTISTA PROFESSORA               ;TABOAO DA SERRA;TABOAO DA SERRA;;3,26;2,19
10315;35010315;IRACEMA BELLO ORICCHIO DOUTORA                              ;TABOAO DA SERRA;EMBU DAS ARTES;5,92;2,70;1,26
