CÓDIGO CIE;Código INEP;ESCOLA;DIRETORIA;MUNICÍPIO;Anos Iniciais;Anos Finais;Ensino Médio
5927;35005927;EMILIA ANNA ANTONIO PROFESSORA                              ;GUARULHOS SUL;GUARULHOS;4,54;2,69;
5939;35005939;PLINIO PAULO BRAGA PROFESSOR                                ;GUARULHOS NORTE;GUARULHOS;3,59;;
5940;35005940;IRMA CELESTE LAR                                            ;GUARULHOS SUL;GUARULHOS;4,55;;
5952;35005952;CORYNTHO BALDOINO COSTA JUNIOR PROFESSOR                    ;GUARULHOS SUL;GUARULHOS;2,98;;
5964;35005964;DULCE BREVES NEVES PROFESSORA                               ;GUARULHOS NORTE;GUARULHOS;3,87;;
5976;35005976;MARIA HELENA BARBOSA MARTINS PROFESSORA                     ;GUARULHOS NORTE;GUARULHOS;4,32;2,12;1,78
5988;35005988;MARIA LEONI                                                 ;GUARULHOS NORTE;GUARULHOS;;2,18;1,96
5997;35005997;VALDIVINO DE CASTRO PEREIRA                                 ;GUARULHOS NORTE;GUARULHOS;;1,46;1,20
6002;35006002;AMARO JOSE DOS SANTOS PASTOR                                ;GUARULHOS NORTE;GUARULHOS;5,23;;
6014;35006014;FRANCISCA DE ASSIS FERREIRA NOVAK                           ;GUARULHOS NORTE;GUARULHOS;4,25;;
6026;35006026;ANTONIO DE RE VEREADOR                                      ;GUARULHOS SUL;GUARULHOS;;3,25;2,68
6048;35006048;ARY GOMES CORONEL                                           ;GUARULHOS SUL;GUARULHOS;;2,30;1,55
6051;35006051;JOSE ROBERTO FRIEBOLIN PROFESSOR                            ;GUARULHOS SUL;GUARULHOS;4,69;;
6063;35006063;FREDERICO DE BARROS BROTERO PROFESSOR                       ;GUARULHOS SUL;GUARULHOS;4,71;3,27;2,47
6075;35006075;ERICO VERISSIMO                                             ;GUARULHOS SUL;GUARULHOS;;2,77;2,24
6087;35006087;GENOEFA D AQUINO PACITTI PROFESSORA                         ;GUARULHOS NORTE;GUARULHOS;2,62;2,28;1,52
6099;35006099;JUVENAL RAMOS BARBOSA                                       ;GUARULHOS NORTE;GUARULHOS;;2,42;1,89
6105;35006105;CARLOS MACHADO BITENCOURT MARECHAL                          ;GUARULHOS SUL;GUARULHOS;3,54;2,86;
6117;35006117;PAULO ROLIM LOUREIRO DOM                                    ;GUARULHOS SUL;GUARULHOS;;2,64;2,41
6129;35006129;FRANCISCA BATISTA TRINDADE PROFESSORA                       ;GUARULHOS SUL;GUARULHOS;5,86;;
6130;35006130;JOSE SYLVIO CIMINO PROFESSOR                                ;GUARULHOS NORTE;GUARULHOS;3,24;;
6142;35006142;MILTON CERNACH PROFESSOR                                    ;GUARULHOS NORTE;GUARULHOS;;2,33;1,34
6154;35006154;ROBERTO ALVES DOS SANTOS PROFESSOR                          ;GUARULHOS NORTE;GUARULHOS;;1,75;1,30
6166;35006166;FRANCISCO ANTUNES FILHO                                     ;GUARULHOS NORTE;GUARULHOS;;2,58;2,41
6178;35006178;ODETE FERNANDES PINTO DA SILVA PROFA                        ;GUARULHOS NORTE;GUARULHOS;;1,84;1,71
6185;35006185;WALDEMAR FREIRE VERAS VEREADOR                              ;GUARULHOS SUL;GUARULHOS;3,98;;
6208;35006208;ALICE CHUERY PROFESSORA                                     ;GUARULHOS SUL;GUARULHOS;;2,17;2,34
6212;35006212;CLARICE LISPECTOR                                           ;GUARULHOS SUL;GUARULHOS;4,03;;
6221;35006221;JOAO ALVARES DE SIQUEIRA BUENO                              ;GUARULHOS SUL;GUARULHOS;3,76;2,61;
6233;35006233;JOAO CRISPINIANO SOARES                                     ;GUARULHOS SUL;GUARULHOS;5,36;;
6245;35006245;JAIR MIRANDA DOUTOR                                         ;GUARULHOS SUL;GUARULHOS;4,73;;
6257;35006257;HOMERO RUBENS DE SA PROFESSOR                               ;GUARULHOS SUL;GUARULHOS;;2,63;1,88
6269;35006269;FABIO FANUCCHI PROFESSOR                                    ;GUARULHOS SUL;GUARULHOS;;2,04;1,73
6270;35006270;ZILDA ROMEIRO PINTO MOREIRA DA SILVA PROF                   ;GUARULHOS SUL;GUARULHOS;4,10;;
6282;35006282;BRUNO RICCO PADRE                                           ;GUARULHOS SUL;GUARULHOS;;1,61;1,45
6294;35006294;CHYO YAMAMOTO DONA                                          ;GUARULHOS NORTE;GUARULHOS;;2,47;1,18
6300;35006300;ARTHUR MARRET PROFESSOR                                     ;GUARULHOS NORTE;GUARULHOS;3,51;;
6312;35006312;ILIA ZILDA INNOCENTI BLANCO PROFESSORA                      ;GUARULHOS NORTE;GUARULHOS;;2,16;1,22
6324;35006324;SANDI MIYAKE CAPITAO AVIADOR                                ;GUARULHOS NORTE;GUARULHOS;4,79;;
6336;35006336;JOAO DE ALMEIDA BARBOSA                                     ;GUARULHOS SUL;GUARULHOS;2,73;;
6348;35006348;VALENTIN GONZALEZ ALONSO PADRE                              ;GUARULHOS SUL;GUARULHOS;;2,20;1,54
6359;35006359;JOAO RIBEIRO DE BARROS COMANDANTE                           ;GUARULHOS SUL;GUARULHOS;4,34;;
6361;35006361;ROBERTO HIPOLITO DA COSTA BRIGADEIRO DO AR                  ;GUARULHOS SUL;GUARULHOS;4,44;;
6373;35006373;ANTONIO VIANA DE SOUZA PROFESSOR                            ;GUARULHOS SUL;GUARULHOS;;2,86;2,10
6385;35006385;WASHINGTON LUIZ PEREIRA DE SOUZA DR                         ;JACAREI;ARUJA;4,30;2,78;
6397;35006397;CID AUGUSTO GUELLI PROFESSOR                                ;GUARULHOS SUL;GUARULHOS;;2,21;1,43
6403;35006403;ESLI GARCIA DINIZ PROF                                      ;JACAREI;ARUJA;;2,50;1,99
6415;35006415;RENE DE OLIVEIRA BARBOSA DR                                 ;JACAREI;ARUJA;;3,12;2,11
6427;35006427;JOAO CAVALHEIRO SALEM PROFESSOR                             ;GUARULHOS SUL;GUARULHOS;3,77;;1,28
6439;35006439;GUILHERMINO RODRIGUES DE LIMA                               ;GUARULHOS SUL;GUARULHOS;;1,75;1,45
6440;35006440;OSWALDO SAMPAIO ALVES                                       ;GUARULHOS SUL;GUARULHOS;3,80;2,40;
6452;35006452;AUGUST JOHANNES FERDINANDUS STAUDER PADRE                   ;GUARULHOS SUL;GUARULHOS;;2,97;2,33
6464;35006464;THEREZINHA CLOSA ELEUTERIO PROFESSORA                       ;GUARULHOS SUL;GUARULHOS;;1,77;1,03
6476;35006476;AMADEU RODRIGUES NORTE                                      ;JACAREI;ARUJA;;2,98;2,71
6488;35006488;ESTEVAM DIAS TAVARES PROFESSOR                              ;GUARULHOS NORTE;GUARULHOS;5,59;;
6497;35006497;VICENTE MELRO                                               ;GUARULHOS SUL;GUARULHOS;3,57;;
6506;35006506;HAROLDO VELOSO BRIGADEIRO                                   ;GUARULHOS NORTE;GUARULHOS;2,34;1,92;1,37
6531;35006531;GUILHERMINO MENDES DE ANDRADE MAJOR                         ;JACAREI;SANTA ISABEL;;3,89;
6543;35006543;LAURENTINA LORENA CORREA DA SILVA PROFA                     ;JACAREI;SANTA ISABEL;;3,33;1,94
6555;35006555;MARIA SANTOS BAIRAO PROFA                                   ;JACAREI;SANTA ISABEL;;2,61;2,06
6567;35006567;GABRIELA FREIRE LOBO PROFA                                  ;JACAREI;SANTA ISABEL;;3,28;2,48
6579;35006579;APRIGIO DE OLIVEIRA                                         ;MOGI DAS CRUZES;MOGI DAS CRUZES;;2,96;
6592;35006592;ADHEMAR BOLINA PROFESSOR                                    ;MOGI DAS CRUZES;BIRITIBA-MIRIM;;2,53;1,94
6610;35006610;SENTARO TAKAOKA DOUTOR                                      ;MOGI DAS CRUZES;MOGI DAS CRUZES;5,07;3,22;2,38
6622;35006622;SEBASTIAO DE CASTRO PROFESSOR                               ;MOGI DAS CRUZES;MOGI DAS CRUZES;;3,11;1,64
6634;35006634;RODOLPHO MEHLMANN PROFESSOR                                 ;MOGI DAS CRUZES;MOGI DAS CRUZES;3,90;;
6646;35006646;PEDRO MALOZZE                                               ;MOGI DAS CRUZES;MOGI DAS CRUZES;4,98;2,66;2,26
6658;35006658;LEONOR DE OLIVEIRA MELLO                                    ;MOGI DAS CRUZES;MOGI DAS CRUZES;3,07;2,92;
6661;35006661;LAURINDA CARDOSO MELLO FREIRE PROFESSORA                    ;MOGI DAS CRUZES;MOGI DAS CRUZES;;2,75;1,99
6671;35006671;JOAO CARDOSO DOS SANTOS PROFESSOR                           ;MOGI DAS CRUZES;MOGI DAS CRUZES;4,36;3,13;1,49
6683;35006683;GALDINO PINHEIRO FRANCO                                     ;MOGI DAS CRUZES;MOGI DAS CRUZES;4,40;2,12;1,74
6695;35006695;GABRIEL PEREIRA                                             ;MOGI DAS CRUZES;MOGI DAS CRUZES;;3,10;3,08
6701;35006701;FRANCISCO DE SOUZA MELLO PROFESSOR                          ;MOGI DAS CRUZES;MOGI DAS CRUZES;2,92;2,07;1,26
6713;35006713;FRANCISCO FERREIRA LOPES                                    ;MOGI DAS CRUZES;MOGI DAS CRUZES;;;2,30
6725;35006725;FIRMINO LADEIRA PROFESSOR                                   ;MOGI DAS CRUZES;MOGI DAS CRUZES;;1,92;1,60
6737;35006737;OLGA CHAKUR FARAH PROFESSORA                                ;MOGI DAS CRUZES;SALESOPOLIS;;3,37;2,50
6750;35006750;ELISIARIO PINTO DE MORAIS VEREADOR                          ;MOGI DAS CRUZES;SALESOPOLIS;;2,76;2,08
6762;35006762;ROBERTO FEIJO DOUTOR                                        ;JACAREI;GUARAREMA;;2,47;2,53
6774;35006774;ANTONIO LERARIO                                             ;JACAREI;GUARAREMA;;2,45;2,32
6798;35006798;ARISTOTELES DE ANDRADE PROFESSOR                            ;MOGI DAS CRUZES;MOGI DAS CRUZES;4,93;3,19;2,38
6804;35006804;ARLINDO AQUINO DE OLIVEIRA DOUTOR                           ;MOGI DAS CRUZES;MOGI DAS CRUZES;3,11;2,87;
6816;35006816;BENEDITO BORGES VIEIRA PROFESSOR                            ;MOGI DAS CRUZES;MOGI DAS CRUZES;;2,82;1,59
6828;35006828;ADELINO BORGES VIEIRA                                       ;MOGI DAS CRUZES;MOGI DAS CRUZES;4,59;;
6836;35006836;MARIA RODRIGUES GONCALVES PROFESSORA                        ;MOGI DAS CRUZES;MOGI DAS CRUZES;;2,91;2,72
6841;35006841;BENEDITO DE SOUZA LIMA                                      ;MOGI DAS CRUZES;MOGI DAS CRUZES;2,61;2,54;1,85
6853;35006853;CELIA PINHEIRO FRANCO PROFESSORA                            ;MOGI DAS CRUZES;MOGI DAS CRUZES;4,79;;
6865;35006865;DEODATO WERTHEIMER DOUTOR                                   ;MOGI DAS CRUZES;MOGI DAS CRUZES;;2,39;2,40
6877;35006877;ALMEIDA CORONEL                                             ;MOGI DAS CRUZES;MOGI DAS CRUZES;5,10;;
6889;35006889;AMERICO SUGAI                                               ;MOGI DAS CRUZES;MOGI DAS CRUZES;4,74;2,78;1,56
6890;35006890;ANTONIO OLEGARIO DOS SANTOS CARDOSO                         ;MOGI DAS CRUZES;MOGI DAS CRUZES;4,28;2,20;1,70
6907;35006907;MARIA ISABEL DOS SANTOS MELLO PROFESSORA                    ;MOGI DAS CRUZES;MOGI DAS CRUZES;3,31;;
6919;35006919;CAMILO FAUSTINO DE MELLO PROFESSOR                          ;MOGI DAS CRUZES;MOGI DAS CRUZES;3,93;2,59;1,87
6920;35006920;WASHINGTON LUIZ DOUTOR                                      ;MOGI DAS CRUZES;MOGI DAS CRUZES;;2,67;2,54
6932;35006932;MORATO DE OLIVEIRA DOUTOR                                   ;SUZANO;SUZANO;4,82;;
6944;35006944;MANUEL DOS SANTOS PAIVA                                     ;SUZANO;SUZANO;5,10;;
6973;35006973;DAVID JORGE CURI PROFESSOR                                  ;SUZANO;SUZANO;;2,85;1,78
6981;35006981;RAUL BRASIL PROFESSOR                                       ;SUZANO;SUZANO;;3,16;2,41
6993;35006993;ROBERTO BIANCHI                                             ;SUZANO;SUZANO;6,01;2,00;
7006;35007006;BERTHA CORREA E CASTRO DA ROCHA                             ;ITAQUAQUECETUBA;POA;4,12;2,81;
7018;35007018;BENEDITA GARCIA DA CRUZ PROFESSORA                          ;ITAQUAQUECETUBA;POA;;2,17;1,21
7024;35007024;BRASILIO MACHADO NETO COMENDADOR                            ;SUZANO;SUZANO;4,30;;
7031;35007031;EUSTAQUIO PADRE                                             ;ITAQUAQUECETUBA;POA;3,46;1,78;
7043;35007043;ZEIKICHI FUKUOKA                                            ;SUZANO;SUZANO;3,86;;
7055;35007055;ANIS FADUL DOUTOR                                           ;SUZANO;SUZANO;;2,25;1,12
7067;35007067;CARLOS MOLTENI PROFESSOR                                    ;SUZANO;SUZANO;;2,75;1,43
7079;35007079;ZILDA BRACONI AMADOR PROFESSORA                             ;ITAQUAQUECETUBA;ITAQUAQUECETUBA;3,79;1,90;1,11
7080;35007080;EUGENIO VICTORIO DELIBERATO                                 ;ITAQUAQUECETUBA;ITAQUAQUECETUBA;;2,24;2,11
7109;35007109;JOSE GAMA DE MIRANDA                                        ;ITAQUAQUECETUBA;ITAQUAQUECETUBA;3,23;1,58;1,17
7122;35007122;HOMERO FERNANDO MILANO                                      ;ITAQUAQUECETUBA;ITAQUAQUECETUBA;;2,83;1,88
7134;35007134;ODILA LEITE DOS SANTOS PROFESSORA                           ;ITAQUAQUECETUBA;ITAQUAQUECETUBA;;;1,27
7146;35007146;TOKUZO TERAZAKI                                             ;SUZANO;SUZANO;4,03;;
7158;35007158;HELENA ZERRENNER                                            ;SUZANO;SUZANO;3,42;2,14;1,94
7161;35007161;GERALDO JUSTINIANO DE REZENDE SILVA PROFESSOR               ;SUZANO;SUZANO;;3,57;2,41
7171;35007171;GIOVANNI BATTISTA RAFFO PROFESSOR DOUTOR                    ;SUZANO;SUZANO;;3,00;1,43
7183;35007183;LUIZ BIANCONI                                               ;SUZANO;SUZANO;;2,99;2,25
7195;35007195;CARLINDO REIS                                               ;SUZANO;FERRAZ DE VASCONCELOS;;3,09;2,06
7213;35007213;EDIR DO COUTO ROSA PROFESSOR                                ;SUZANO;FERRAZ DE VASCONCELOS;;2,35;1,68
7237;35007237;LANDIA SANTOS BATISTA PROFESSORA                            ;SUZANO;FERRAZ DE VASCONCELOS;;2,36;1,28
7262;35007262;IGNES CORREA ALLEN PROFESSORA                               ;SUZANO;FERRAZ DE VASCONCELOS;;2,65;
7274;35007274;IIJIMA                                                      ;SUZANO;FERRAZ DE VASCONCELOS;;1,73;1,45
7286;35007286;EDINA ALVARES BARBOSA PROFESSORA                            ;ITAQUAQUECETUBA;ITAQUAQUECETUBA;;1,89;1,35
7298;35007298;SIMON SWITZAR PADRE                                         ;ITAQUAQUECETUBA;POA;;2,97;2,60
7316;35007316;MARGARIDA DE CAMILLIS                                       ;ITAQUAQUECETUBA;POA;;2,71;1,49
7328;35007328;BATUIRA                                                     ;ITAQUAQUECETUBA;POA;4,43;3,16;
7336;35007336;MERCIA ARTIMOS MARON PROFESSORA                             ;DIADEMA;DIADEMA;3,67;;
7341;35007341;NICEIA ALBARELLO FERRARI PROFESSORA                         ;DIADEMA;DIADEMA;;2,91;1,75
7365;35007365;LYDES RACHEL GUTIERRES PROFESSORA                           ;DIADEMA;DIADEMA;4,01;;
7377;35007377;JOSE ARTIGAS GENERAL                                        ;DIADEMA;DIADEMA;;1,59;1,22
7389;35007389;JOAO RAMALHO                                                ;DIADEMA;DIADEMA;;2,89;2,02
7390;35007390;ANTONIETA BORGES ALVES PROFESSORA                           ;DIADEMA;DIADEMA;;2,72;1,47
7407;35007407;ANTONIO BRANCO RODRIGUES JUNIOR PROFESSOR                   ;DIADEMA;DIADEMA;3,06;;
7419;35007419;JARDIM ANA SOFIA                                            ;DIADEMA;DIADEMA;5,43;;
7420;35007420;SERGIO BUARQUE DE HOLANDA                                   ;DIADEMA;DIADEMA;4,64;;
7432;35007432;ALDEMIR DE SOUZA CASTRO PROFESSOR                           ;DIADEMA;DIADEMA;4,78;;
7444;35007444;MARIA CAROLINA CASINI CARDIM PROFESSORA                     ;DIADEMA;DIADEMA;;1,72;1,35
7456;35007456;EVANDRO CAIAFA ESQUIVEL PROFESSOR                           ;DIADEMA;DIADEMA;;2,37;1,40
7468;35007468;OSVALDO GIACOIA DOUTOR                                      ;DIADEMA;DIADEMA;4,34;;
7473;35007473;RAUL SADDI                                                  ;DIADEMA;DIADEMA;3,71;;
7493;35007493;FILINTO MULLER SENADOR                                      ;DIADEMA;DIADEMA;;3,68;2,79
7500;35007500;FABIO EDUARDO RAMOS ESQUIVEL                                ;DIADEMA;DIADEMA;;2,35;1,88
7511;35007511;ARLINDO BETIO                                               ;DIADEMA;DIADEMA;4,79;;
7523;35007523;PEDRO MADOGLIO PROFESSOR                                    ;DIADEMA;DIADEMA;;2,43;
7535;35007535;SIMON BOLIVAR                                               ;DIADEMA;DIADEMA;;2,13;1,53
7547;35007547;ANA CONSUELO GARCIA PERES MURAD PROFESSORA                  ;DIADEMA;DIADEMA;;2,55;
7559;35007559;MANOEL CACAO PROFESSOR                                      ;MAUA;MAUA;5,08;;
7560;35007560;THEREZINHA SARTORI PROFESSORA                               ;MAUA;MAUA;;4,05;3,02
7572;35007572;IRACEMA DE BARROS BERTOLASO PROFESSORA                      ;MAUA;MAUA;6,20;;
7584;35007584;ANTONIO MESSIAS SZYMANSKI PROFESSOR                         ;MAUA;MAUA;;2,52;1,73
7596;35007596;LUIS WASHINGTON VITA PROFESSOR                              ;MAUA;MAUA;;3,54;2,80
7602;35007602;DELFINO RIBEIRO GUIMARAES                                   ;MAUA;MAUA;2,20;2,82;2,33
7614;35007614;EMIKO FUJIMOTO PROFESSORA                                   ;MAUA;MAUA;3,53;;
7626;35007626;EMILIO SORTINO COMENDADOR                                   ;MAUA;RIBEIRAO PIRES;5,60;;
7638;35007638;RUTH NEVES SANT ANNA PROFESSORA                             ;MAUA;RIBEIRAO PIRES;;3,04;2,07
7648;35007648;MARILENE DE OLIVEIRA ACETTO PROFESSORA                      ;MAUA;MAUA;2,92;2,28;1,75
7651;35007651;FRANCISCO ARNONI PREFEITO                                   ;MAUA;RIBEIRAO PIRES;4,44;;
7663;35007663;JORGE MARCOS DE OLIVEIRA DOM                                ;MAUA;MAUA;3,82;;
7675;35007675;SYLVIO GUERATTO                                             ;MAUA;MAUA;4,10;;
7687;35007687;ODILA BENTO MIRARCHI PROFESSORA                             ;MAUA;MAUA;4,74;3,11;
7699;35007699;CARLOS DRUMMOND DE ANDRADE                                  ;MAUA;MAUA;3,12;;
7705;35007705;ANTONIO PRADO JUNIOR                                        ;MAUA;MAUA;4,28;;
7717;35007717;WALT DISNEY                                                 ;MAUA;MAUA;6,20;;
7729;35007729;MAUA VISCONDE DE                                            ;MAUA;MAUA;;4,14;2,29
7730;35007730;ADELAIDE ESCOBAR BUENO PROFESSORA                           ;MAUA;MAUA;4,69;;
7742;35007742;MARIA ELENA COLONIA PROFESSORA                              ;MAUA;MAUA;;3,13;1,78
7754;35007754;JOSE ROMEU DA SILVA                                         ;MAUA;MAUA;5,48;;
7766;35007766;EMILIA CREM DOS SANTOS PROFESSORA                           ;MAUA;MAUA;;2,11;1,52
7778;35007778;ARISTIDES AUGUSTO FERNANDES DOUTOR                          ;MAUA;MAUA;5,01;;
7785;35007785;EZILDA NASCIMENTO FRANCO PROFESSORA                         ;MAUA;MAUA;3,41;;1,77
7791;35007791;MARCELINA MARIA DA SILVA OLIVEIRA DONA                      ;MAUA;MAUA;;2,23;1,37
7808;35007808;IRACEMA CREM PROFESSORA                                     ;MAUA;MAUA;3,56;2,82;1,68
7812;35007812;CLODOALDO PORTUGAL CARIBE                                   ;MAUA;MAUA;5,95;;
7821;35007821;MIRNA LOIDE CORREIA FERLE PROFESSORA                        ;MAUA;MAUA;;2,92;1,54
7833;35007833;IRENE DA SILVA COSTA PROFESSORA                             ;MAUA;MAUA;;3,12;
7845;35007845;MARIA JOSEFINA KUHLMANN FLAQUER PROFESSORA                  ;MAUA;MAUA;;2,17;1,53
7857;35007857;GIUSEPPE PISONI PADRE                                       ;MAUA;RIO GRANDE DA SERRA;3,37;2,13;1,57
7869;35007869;SHISUKO IOSHIDA NIWA PROFESSORA                             ;MAUA;RIO GRANDE DA SERRA;3,55;2,23;
7870;35007870;CASEMIRO DA ROCHA SENADOR                                   ;MAUA;RIBEIRAO PIRES;;2,81;1,72
7882;35007882;LEICO AKAISHI PROFESSORA                                    ;MAUA;RIBEIRAO PIRES;;2,64;2,46
7894;35007894;AFONSO ARINOS SENADOR                                       ;MAUA;RIBEIRAO PIRES;4,57;;
7900;35007900;NAYME CARDIM PROFESSORA                                     ;MAUA;RIBEIRAO PIRES;5,23;;
7912;35007912;JOAO GAUDENCIO MAININE PROFESSOR                            ;MAUA;RIBEIRAO PIRES;5,28;;
7924;35007924;MARIA PASTANA MENATO PROFESSORA                             ;MAUA;RIBEIRAO PIRES;4,33;3,13;2,18
7936;35007936;CASSIANO RICARDO                                            ;MAUA;RIO GRANDE DA SERRA;2,78;2,41;1,67
7948;35007948;JOSE GASPAR DOM                                             ;MAUA;RIBEIRAO PIRES;;3,49;2,57
7959;35007959;ALVARO DE SOUZA VIEIRA                                      ;MAUA;RIBEIRAO PIRES;;2,56;1,96
7961;35007961;FELICIO LAURITO DOUTOR                                      ;MAUA;RIBEIRAO PIRES;3,06;2,96;1,68
7973;35007973;FORTUNATO PANDOLFI ARNONI                                   ;MAUA;RIBEIRAO PIRES;4,62;;
7985;35007985;JUDITH FERREIRA PIVA PROFESSORA                             ;MAUA;RIBEIRAO PIRES;4,25;2,57;2,09
7997;35007997;MANOEL GONCALVES PROF                                       ;BAURU;AGUDOS;;1,87;2,04
8023;35008023;GABRIEL OSCAR DE AZEVEDO ANTUNES PROFESSOR                  ;SANTO ANDRE;SANTO ANDRE;5,46;;
8035;35008035;CLOTILDE PELUSO PROFESSORA                                  ;SANTO ANDRE;SANTO ANDRE;;1,71;1,42
8047;35008047;PAULO SINNA PROFESSOR                                       ;SANTO ANDRE;SANTO ANDRE;3,87;;
8059;35008059;CELSO GAMA DOUTOR                                           ;SANTO ANDRE;SANTO ANDRE;;3,71;2,99
8072;35008072;VALENTIM AMARAL DEPUTADO                                    ;SANTO ANDRE;SANTO ANDRE;4,99;;
8084;35008084;JOSE AUGUSTO DE AZEVEDO ANTUNES PROFESSOR                   ;SANTO ANDRE;SANTO ANDRE;;3,15;2,41
8096;35008096;LUIZ LOBO NETO DOUTOR                                       ;SANTO ANDRE;SANTO ANDRE;;2,95;2,29
8102;35008102;CRISTINA FITTIPALDI PROFESSORA                              ;SANTO ANDRE;SANTO ANDRE;;1,92;1,43
8114;35008114;CLOTHILDE MARTINS ZANEI PROFESSORA                          ;SANTO ANDRE;SANTO ANDRE;;1,87;1,33
8126;35008126;PAULO VI PAPA                                               ;SANTO ANDRE;SANTO ANDRE;;3,04;2,81
8138;35008138;LUIZ MARTINS                                                ;SANTO ANDRE;SANTO ANDRE;6,57;;
8148;35008148;CARLOS DE CAMPOS DOUTOR                                     ;SANTO ANDRE;SANTO ANDRE;;2,56;0,90
8151;35008151;GENEROSO ALVES DE SIQUEIRA DOUTOR                           ;SANTO ANDRE;SANTO ANDRE;;3,86;2,53
8163;35008163;ENNIO MARIO BASSALHO DE ANDRADE PROFESSOR                   ;SANTO ANDRE;SANTO ANDRE;4,76;;
8175;35008175;NADIR LESSA TOGNINI PROFESSORA                              ;SANTO ANDRE;SANTO ANDRE;;1,95;0,88
8187;35008187;JOSE CARLOS ANTUNES PROFESSOR                               ;SANTO ANDRE;SANTO ANDRE;;2,43;1,48
8199;35008199;OITO DE ABRIL                                               ;SANTO ANDRE;SANTO ANDRE;;3,44;2,63
8205;35008205;RENER CARAM PROFESSOR                                       ;SANTO ANDRE;SANTO ANDRE;;2,07;1,61
8217;35008217;OVIDIO PIRES DE CAMPOS PROFESSOR                            ;SANTO ANDRE;SANTO ANDRE;;2,11;1,48
8229;35008229;AGNALDO SEBASTIAO VIEIRA PADRE                              ;SANTO ANDRE;SANTO ANDRE;;1,69;0,90
8230;35008230;ANTONIO DE CAMPOS GONCALVES PROFESSOR                       ;SANTO ANDRE;SANTO ANDRE;4,68;;
8254;35008254;VALDOMIRO SILVEIRA                                          ;SANTO ANDRE;SANTO ANDRE;;2,14;1,08
8266;35008266;AMERICO BRASILIENSE DOUTOR                                  ;SANTO ANDRE;SANTO ANDRE;;3,32;2,90
8278;35008278;BENEDITO GOMES DE ARAUJO PROFESSOR                          ;SANTO ANDRE;SANTO ANDRE;6,27;;
8291;35008291;MANOEL GRANDINI CASQUEL DOUTOR                              ;SANTO ANDRE;SANTO ANDRE;;2,00;
8308;35008308;SERGIO MILLIET DA COSTA E SILVA                             ;SANTO ANDRE;SANTO ANDRE;;3,04;1,71
8312;35008312;ORDANIA JANONE CRESPO PROFESSORA                            ;SANTO ANDRE;SANTO ANDRE;;2,73;2,43
8321;35008321;JOSE BRANCAGLIONE PROFESSOR                                 ;SANTO ANDRE;SANTO ANDRE;3,07;1,92;1,11
8333;35008333;ANTONIO ADIB CHAMMAS                                        ;SANTO ANDRE;SANTO ANDRE;;1,80;1,49
8345;35008345;HOMERO THON                                                 ;SANTO ANDRE;SANTO ANDRE;3,48;;
8357;35008357;JOAO GALEAO CARVALHAL SENADOR                               ;SANTO ANDRE;SANTO ANDRE;;3,90;3,35
8369;35008369;JOAO BAPTISTA MARIGO MARTINS                                ;SANTO ANDRE;SANTO ANDRE;2,08;1,87;1,30
8370;35008370;JOAQUIM DE CARVALHO TERRA PROFESSOR                         ;SANTO ANDRE;SANTO ANDRE;5,49;;
8382;35008382;JOSE CALVITTI FILHO PROFESSOR                               ;SANTO ANDRE;SANTO ANDRE;;2,95;2,64
8394;35008394;HERMINIA LOPES LOBO PROFESSORA                              ;SANTO ANDRE;SANTO ANDRE;5,20;;
8412;35008412;LOUIS JOSEPH LEBRET PADRE                                   ;SANTO ANDRE;SANTO ANDRE;3,47;;
8424;35008424;NELSON PIZZOTTI MENDES PROFESSOR                            ;SANTO ANDRE;SANTO ANDRE;2,15;1,68;0,94
8436;35008436;ONDINA RIVERA MIRANDA CINTRA PROFESSORA                     ;SANTO ANDRE;SANTO ANDRE;;2,87;1,89
8448;35008448;FIORAVANTE ZAMPOL                                           ;SANTO ANDRE;SANTO ANDRE;;1,83;1,41
8459;35008459;WALDOMIRO GUIMARAES PROFESSOR                               ;SANTO ANDRE;SANTO ANDRE;3,54;2,27;1,24
8461;35008461;NAGIB MIGUEL ELCHMER PROFESSOR                              ;SANTO ANDRE;SANTO ANDRE;;3,26;
8473;35008473;WANDA BENTO GONCALVES PROFESSORA                            ;SANTO ANDRE;SANTO ANDRE;5,92;2,75;
8485;35008485;JOAO XXIII PAPA                                             ;SANTO ANDRE;SANTO ANDRE;5,47;;
8497;35008497;JOAO PAULO I PAPA                                           ;SANTO ANDRE;SANTO ANDRE;;3,42;1,99
8503;35008503;IVONE PALMA TODOROV RUGGIERI PROFESSORA                     ;SANTO ANDRE;SANTO ANDRE;;2,21;1,73
8539;35008539;FELIPE RICCI DE CAMARGO PROFESSOR                           ;SANTO ANDRE;SANTO ANDRE;5,01;;
8540;35008540;AMARAL WAGNER                                               ;SANTO ANDRE;SANTO ANDRE;;;3,26
8552;35008552;ALBERTO FRANCIA GOMES MARTINS DOUTOR                        ;SANTO ANDRE;SANTO ANDRE;5,47;;
8564;35008564;CARLINA CACAPAVA DE MELLO PROFESSORA                        ;SANTO ANDRE;SANTO ANDRE;;3,32;1,87
8576;35008576;ADAMASTOR DE CARVALHO PROFESSOR                             ;SANTO ANDRE;SANTO ANDRE;;1,74;1,21
8597;35008597;LACERDA FRANCO SENADOR                                      ;SANTO ANDRE;SANTO ANDRE;2,92;2,39;1,23
