CÓDIGO CIE;Código INEP;ESCOLA;DIRETORIA;MUNICÍPIO;ANOS INICIAIS;ANOS FINAIS;ENSINO MÉDIO
8199;35008199;OITO DE ABRIL;SANTO ANDRE;SANTO ANDRE;;3,59;2,46
8205;35008205;RENER CARAM PROFESSOR;SANTO ANDRE;SANTO ANDRE;;2,18;1,73
8217;35008217;OVIDIO PIRES DE CAMPOS PROFESSOR;SANTO ANDRE;SANTO ANDRE;;2,98;2,14
8229;35008229;AGNALDO SEBASTIAO VIEIRA PADRE;SANTO ANDRE;SANTO ANDRE;;1,62;1,84
8230;35008230;ANTONIO DE CAMPOS GONCALVES PROFESSOR;SANTO ANDRE;SANTO ANDRE;6,24;;
8254;35008254;VALDOMIRO SILVEIRA;SANTO ANDRE;SANTO ANDRE;;3,26;2,15
8266;35008266;AMERICO BRASILIENSE DOUTOR;SANTO ANDRE;SANTO ANDRE;;3,76;2,95
8278;35008278;BENEDITO GOMES DE ARAUJO PROFESSOR;SANTO ANDRE;SANTO ANDRE;6,63;;
8291;35008291;MANOEL GRANDINI CASQUEL DOUTOR;SANTO ANDRE;SANTO ANDRE;;4,10;
8308;35008308;SERGIO MILLIET DA COSTA E SILVA;SANTO ANDRE;SANTO ANDRE;;2,69;2,29
8312;35008312;ORDANIA JANONE CRESPO PROFESSORA;SANTO ANDRE;SANTO ANDRE;;3,24;2,77
8321;35008321;JOSE BRANCAGLIONE PROFESSOR;SANTO ANDRE;SANTO ANDRE;3,97;2,71;1,56
8333;35008333;ANTONIO ADIB CHAMMAS;SANTO ANDRE;SANTO ANDRE;;3,06;2,31
8345;35008345;HOMERO THON;SANTO ANDRE;SANTO ANDRE;5,33;;
8357;35008357;JOAO GALEAO CARVALHAL SENADOR;SANTO ANDRE;SANTO ANDRE;;4,29;3,46
8369;35008369;JOAO BAPTISTA MARIGO MARTINS;SANTO ANDRE;SANTO ANDRE;5,05;2,29;1,32
8370;35008370;JOAQUIM DE CARVALHO TERRA PROFESSOR;SANTO ANDRE;SANTO ANDRE;6,25;;
8382;35008382;JOSE CALVITTI FILHO PROFESSOR;SANTO ANDRE;SANTO ANDRE;;4,01;3,50
8394;35008394;HERMINIA LOPES LOBO PROFESSORA;SANTO ANDRE;SANTO ANDRE;5,77;;
8412;35008412;LOUIS JOSEPH LEBRET PADRE;SANTO ANDRE;SANTO ANDRE;5,52;;
8424;35008424;NELSON PIZZOTTI MENDES PROFESSOR;SANTO ANDRE;SANTO ANDRE;4,44;2,59;1,76
8436;35008436;ONDINA RIVERA MIRANDA CINTRA PROFESSORA;SANTO ANDRE;SANTO ANDRE;;3,21;3,03
8448;35008448;FIORAVANTE ZAMPOL;SANTO ANDRE;SANTO ANDRE;;2,90;2,10
8459;35008459;WALDOMIRO GUIMARAES PROFESSOR;SANTO ANDRE;SANTO ANDRE;3,99;2,73;2,16
8461;35008461;NAGIB MIGUEL ELCHMER PROFESSOR;SANTO ANDRE;SANTO ANDRE;;4,23;
8473;35008473;WANDA BENTO GONCALVES PROFESSORA;SANTO ANDRE;SANTO ANDRE;5,86;3,96;3,19
8485;35008485;JOAO XXIII PAPA;SANTO ANDRE;SANTO ANDRE;6,60;;
8497;35008497;JOAO PAULO I PAPA;SANTO ANDRE;SANTO ANDRE;;4,03;2,76
8503;35008503;IVONE PALMA TODOROV RUGGIERI PROFESSORA;SANTO ANDRE;SANTO ANDRE;;3,23;3,29
8539;35008539;FELIPE RICCI DE CAMARGO PROFESSOR;SANTO ANDRE;SANTO ANDRE;5,79;;
8540;35008540;AMARAL WAGNER;SANTO ANDRE;SANTO ANDRE;;;3,17
8552;35008552;ALBERTO FRANCIA GOMES MARTINS DOUTOR;SANTO ANDRE;SANTO ANDRE;6,89;;
8564;35008564;CARLINA CACAPAVA DE MELLO PROFESSORA;SANTO ANDRE;SANTO ANDRE;;3,34;2,57
8576;35008576;ADAMASTOR DE CARVALHO PROFESSOR;SANTO ANDRE;SANTO ANDRE;;3,12;2,35
8597;35008597;LACERDA FRANCO SENADOR;SANTO ANDRE;SANTO ANDRE;;2,40;1,41
8606;35008606;JOSE HENRIQUE DE PAULA E SILVA PROFESSOR;SANTO ANDRE;SANTO ANDRE;;4,15;2,85
8618;35008618;JOAQUIM DA FONSECA SARAIVA;SANTO ANDRE;SANTO ANDRE;7,63;;
8624;35008624;CARLOS GARCIA DOUTOR;SANTO ANDRE;SANTO ANDRE;8,33;;
8631;35008631;NELSON CARDIM DE BRITO PROFESSOR;SANTO ANDRE;SANTO ANDRE;5,07;;
8643;35008643;TAUNAY VISCONDE DE;SANTO ANDRE;SANTO ANDRE;;3,54;2,52
8655;35008655;OSCAVO DE PAULA E SILVA PROFESSOR;SANTO ANDRE;SANTO ANDRE;;4,17;2,66
8667;35008667;ARISTIDES GREVE PADRE;SANTO ANDRE;SANTO ANDRE;;3,59;2,45
8679;35008679;JOAQUIM LUCIO CARDOSO FILHO;SANTO ANDRE;SANTO ANDRE;;3,24;1,90
8692;35008692;JOSE AUGUSTO LEITE FRANCO PROFESSOR;SANTO ANDRE;SANTO ANDRE;5,62;;
8709;35008709;ESTHER MEDINA PROFESSORA;SANTO ANDRE;SANTO ANDRE;;3,31;2,93
8710;35008710;CAMILO PEDUTI;SANTO ANDRE;SANTO ANDRE;6,72;;
8722;35008722;INAH DE MELLO PROFESSORA;SANTO ANDRE;SANTO ANDRE;;3,57;2,49
8734;35008734;FELICIO LAURITO DOUTOR;SANTO ANDRE;SANTO ANDRE;5,23;;
8746;35008746;RUBENS MOREIRA DA ROCHA PROFESSOR;SANTO ANDRE;SANTO ANDRE;;3,15;2,71
8758;35008758;FRANCISCO EMYGDIO PEREIRA NETO DOUTOR;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;4,14;2,79
8771;35008771;OMAR DONATO BASSANI;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;2,49;1,40
8783;35008783;PEDRA DE CARVALHO PROFESSORA;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;3,40;2,26
8801;35008801;FAUSTO CARDOSO FIGUEIRA DE MELLO DOUTOR;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;3,91;3,02
8813;35008813;JOAO BATISTA BERNARDES PROFESSOR;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;2,57;2,36
8825;35008825;LAUDO FERREIRA DE CAMARGO MINISTRO;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;3,68;2,55
8837;35008837;JOAO FIRMINO CORREIA DE ARAUJO DOUTOR;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;3,76;2,72
8849;35008849;EUCLYDES DESLANDES PROFESSOR;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;3,60;2,90
8874;35008874;ROBERT KENNEDY SENADOR;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;4,91;4,35
8886;35008886;FRANCISCO PRESTES MAIA ENGENHEIRO;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;3,35;3,36
8898;35008898;MATHIAS OCTAVIO ROXO NOBRE DOUTOR;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;3,15;1,87
8904;35008904;JOSE JORGE DO AMARAL PROFESSOR;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;3,88;2,25
8916;35008916;MARIA PIRES PROFESSORA;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;2,70;1,83
8928;35008928;JOSE GONCALVES DE ANDRADE FIGUEIRA DOUTOR;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;3,02;1,76
8936;35008936;ADAIL LUIZ MILLER DOUTOR;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;3,48;2,58
8941;35008941;SANTA OLIMPIA;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;4,25;3,41
8977;35008977;JACOB CASSEB PROFESSOR;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;2,80;1,73
8990;35008990;ANTONIO CAPUTO;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;2,56;1,77
9003;35009003;JORGE RAHME PROFESSOR;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;4,08;2,64
9015;35009015;MIZUHO ABUNDANCIA;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;2,96;2,10
9039;35009039;ANTONIO NASCIMENTO PROFESSOR;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;2,94;2,21
9088;35009088;BAETA NEVES DOUTOR;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;3,06;2,82
9106;35009106;JOSE FORNARI DOUTOR;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;3,93;3,47
9118;35009118;MARIA LUIZA FERRARI CICERO PROFESSORA;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;3,62;
9124;35009124;CLOVIS DE LUCCA PROFESSOR;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;3,43;2,32
9131;35009131;MAURICIO ANTUNES FERRAZ PROFESSOR;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;3,54;3,10
9155;35009155;LUIZA COLLACO QUEIROZ FONSECA PROFESSORA;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;2,63;2,52
9167;35009167;JOAQUIM MOREIRA BERNARDES PROFESSOR;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;3,13;1,92
9180;35009180;AMADEU OLIVERIO PROFESSOR;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;;4,48
9210;35009210;MARIA IRACEMA MUNHOZ;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;3,17;2,70
9234;35009234;LAURO GOMES DE ALMEIDA;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;5,05;
9246;35009246;CARLOS PEZZOLO PROFESSOR;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;3,21;2,84
9258;35009258;YOLANDA NORONHA DO NASCIMENTO PROFESSORA;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;2,88;
9261;35009261;JOAO RAMALHO;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;4,82;3,40
9283;35009283;20 DE AGOSTO;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;3,42;3,03
9295;35009295;WALLACE COCKRANE SIMONSEN;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;4,22;3,15
9313;35009313;RUDGE RAMOS;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;5,62;
9325;35009325;ANESIA LOUREIRO GAMA PROFESSORA;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;4,38;4,05
9337;35009337;CYNIRA PIRES DOS SANTOS PROFESSORA;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;3,68;2,74
9350;35009350;MARIA TRUJILO TORLONI;SAO BERNARDO DO CAMPO;SAO CAETANO DO SUL;;3,67;2,94
9404;35009404;JOANA MOTTA PROFESSORA;SAO BERNARDO DO CAMPO;SAO CAETANO DO SUL;;4,51;3,60
9416;35009416;LAURA LOPES;SAO BERNARDO DO CAMPO;SAO CAETANO DO SUL;;3,87;2,70
9436;35009436;EDGAR ALVES DA CUNHA PROFESSOR;SAO BERNARDO DO CAMPO;SAO CAETANO DO SUL;;3,79;3,22
9441;35009441;ALFREDO BURKART PROFESSOR;SAO BERNARDO DO CAMPO;SAO CAETANO DO SUL;;3,90;3,24
9453;35009453;ALEXANDRE GRIGOLLI PADRE;SAO BERNARDO DO CAMPO;SAO CAETANO DO SUL;;3,24;2,36
9465;35009465;YOLANDA ASCENCIO PROFESSORA;SAO BERNARDO DO CAMPO;SAO CAETANO DO SUL;;4,04;3,40
9477;35009477;MARIA DA CONCEICAO MOURA BRANCO PROFESSORA;SAO BERNARDO DO CAMPO;SAO CAETANO DO SUL;;4,60;2,89
9573;35009573;BONIFACIO DE CARVALHO CORONEL;SAO BERNARDO DO CAMPO;SAO CAETANO DO SUL;;3,49;2,20
9581;35009581;IDALINA MACEDO COSTA SODRE DONA;SAO BERNARDO DO CAMPO;SAO CAETANO DO SUL;;3,52;2,99
9635;35009635;MARIA ALICE CRISSIUMA MESQUITA DONA;CARAPICUIBA;CARAPICUIBA;5,28;3,41;
9647;35009647;FLORA STELLA PROFESSORA;CARAPICUIBA;CARAPICUIBA;5,31;;
9659;35009659;BENEDITO DE LIMA TUCUNDUVA DOUTOR;CARAPICUIBA;CARAPICUIBA;;2,59;1,74
9660;35009660;ESMERALDA BECKER FREIRE DE CARVALHO PROFESSORA;CARAPICUIBA;CARAPICUIBA;4,85;3,03;1,82
9672;35009672;JOSUE MATTOS DE AGUIAR;CARAPICUIBA;CARAPICUIBA;3,64;3,29;
9696;35009696;ALBERTO KENWORTHY;CARAPICUIBA;CARAPICUIBA;6,00;3,79;2,53
9702;35009702;OSVALDO ELCI PROFESSOR;CARAPICUIBA;CARAPICUIBA;4,58;;
9714;35009714;RICARDINA CAMPELLO FONSECA RODRIGUES;CARAPICUIBA;CARAPICUIBA;5,46;;
9726;35009726;MARIO SALES SOUTO ENGENHEIRO;CARAPICUIBA;CARAPICUIBA;4,74;3,60;
9738;35009738;HADLA FERES PROFESSORA;CARAPICUIBA;CARAPICUIBA;3,67;2,95;1,42
9748;35009748;IGNEZ DOS SANTOS SILVA;CARAPICUIBA;CARAPICUIBA;5,31;;
9751;35009751;TOUFIC JOULIAN;CARAPICUIBA;CARAPICUIBA;;;2,81
9763;35009763;AMOS MEUCCI;CARAPICUIBA;CARAPICUIBA;;3,11;2,41
9787;35009787;IVANI MARIA PAES PROFESSORA;ITAPEVI;BARUERI;;;2,61
9799;35009799;CAIO PRADO JUNIOR DEPUTADO;ITAPEVI;BARUERI;;;1,84
9817;35009817;VICTORIO FORNASARO;CARAPICUIBA;CARAPICUIBA;6,38;3,55;2,89
9830;35009830;REPUBLICA DO EQUADOR;ITAPEVI;BARUERI;;;2,49
9842;35009842;DIVA DA CUNHA BARRA PROFESSORA;CARAPICUIBA;CARAPICUIBA;;3,12;2,14
9854;35009854;WILLIAN RODRIGUES REBUA PROFESSOR;CARAPICUIBA;CARAPICUIBA;;;3,63
9878;35009878;ALAYDE DOMINGUES COUTO MACEDO PROFESSORA;ITAPEVI;BARUERI;;;2,50
9885;35009885;EDGARD DE MOURA BITTENCOURT DESEMBARGADOR;CARAPICUIBA;CARAPICUIBA;;3,57;
9891;35009891;JOSE WILSON PADINHA PROFESSOR;ITAPEVI;BARUERI;;;2,41
9912;35009912;ALDEIA DE BARUERI;ITAPEVI;BARUERI;;;2,89
9921;35009921;JOSE DOMINGOS DA SILVEIRA PROFESSOR;ITAPEVI;BARUERI;;;1,39
9945;35009945;CARLOS ALBERTO PEREIRA;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA;;5,08;
9957;35009957;PORCINO RODRIGUES PROF;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA;;4,06;3,84
9970;35009970;ISABEL A REDENTORA;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA;;3,23;1,97
9982;35009982;MATILDE MARIA CREMM;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA;;3,36;2,59
9994;35009994;SEBASTIAO DE MORAES CARDOSO;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA;;3,60;3,53
10005;35010005;JOAO BAPTISTA DE OLIVEIRA;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA;;3,98;
10017;35010017;MARIANINHA QUEIROZ PROFESSORA;ITAPECERICA DA SERRA;SAO LOURENCO DA SERRA;;3,65;2,85
10029;35010029;ANGENOR DE OLIVEIRA POETA;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA;;3,51;3,30
10030;35010030;ODETTE DE SOUZA CARVALHO MADRE;TABOAO DA SERRA;EMBU DAS ARTES;;3,59;2,92
10042;35010042;BRASILINA VALENTE;TABOAO DA SERRA;EMBU DAS ARTES;5,07;;
10054;35010054;MARIA ANTONIETA MARTINS DE ALMEIDA PROFESSORA;TABOAO DA SERRA;EMBU DAS ARTES;;2,90;1,46
10066;35010066;SOLANO TRINDADE;TABOAO DA SERRA;EMBU DAS ARTES;;2,35;2,62
10078;35010078;ELIZETE DE OLIVEIRA BERTINI;TABOAO DA SERRA;EMBU DAS ARTES;4,71;;
10091;35010091;PAULO CHAGAS NOGUEIRA ENGENHEIRO;TABOAO DA SERRA;EMBU DAS ARTES;;2,78;1,94
10121;35010121;EULALIA MALTA PROFESSORA;TABOAO DA SERRA;EMBU DAS ARTES;;4,19;2,71
10133;35010133;MARIA AUXILIADORA;TABOAO DA SERRA;EMBU DAS ARTES;;3,71;2,18
10145;35010145;IRIA KUNZ IRMA;TABOAO DA SERRA;EMBU DAS ARTES;4,54;3,36;1,78
10157;35010157;OREDO RODRIGUES DA CRUZ;ITAPECERICA DA SERRA;JUQUITIBA;;3,99;2,58
10169;35010169;LAURITA ORTEGA MARI;TABOAO DA SERRA;TABOAO DA SERRA;;2,73;2,06
10170;35010170;JULIETA CALDAS FERRAZ PROFESSORA;TABOAO DA SERRA;TABOAO DA SERRA;;3,72;
10182;35010182;ANTONIO RUY CARDOSO PROFESSOR;TABOAO DA SERRA;TABOAO DA SERRA;;3,07;1,95
10194;35010194;ALIPIO DE OLIVEIRA E SILVA PROFESSOR;TABOAO DA SERRA;TABOAO DA SERRA;;3,59;2,31
10236;35010236;REYNALDO DO NASCIMENTO FALLEIROS DOUTOR;TABOAO DA SERRA;TABOAO DA SERRA;;3,27;1,98
10248;35010248;JOAO CALY PROFESSOR;TABOAO DA SERRA;TABOAO DA SERRA;5,89;3,39;3,39
10259;35010259;ANTONIO INACIO MACIEL;TABOAO DA SERRA;TABOAO DA SERRA;4,80;2,96;2,38
10261;35010261;ALMIR PEREIRA BAHIA REVERENDO;TABOAO DA SERRA;TABOAO DA SERRA;;3,82;2,23
10273;35010273;MARIA ANDRE SCHUNCK DONA;ITAPECERICA DA SERRA;EMBU-GUACU;;3,55;2,83
10285;35010285;PASCHOAL CARLOS MAGNO;ITAPECERICA DA SERRA;EMBU-GUACU;;3,50;3,12
10297;35010297;ZEICY APPARECIDA NOGUEIRA BAPTISTA PROFESSORA;TABOAO DA SERRA;TABOAO DA SERRA;;3,82;2,70
10315;35010315;IRACEMA BELLO ORICCHIO DOUTORA;TABOAO DA SERRA;EMBU DAS ARTES;6,18;4,50;2,49
10327;35010327;JULIA DE CASTRO CARNEIRO;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA;;3,27;2,14
10352;35010352;WANDYCK FREITAS JORNALISTA;TABOAO DA SERRA;TABOAO DA SERRA;;4,03;3,64
10364;35010364;DORVALINO ABILIO TEIXEIRA;ITAPEVI;JANDIRA;;3,17;2,00
10376;35010376;MARIA CRISTINA LOPES;ITAPEVI;JANDIRA;;3,02;1,88
10388;35010388;JOSE CHALUPPE;ITAPEVI;ITAPEVI;;2,65;2,28
10397;35010397;VICENTE THEMUDO LESSA PROFESSOR;ITAPEVI;JANDIRA;;;3,68
10406;35010406;VALENCIO SOARES RODRIGUES;SAO ROQUE;VARGEM GRANDE PAULISTA;;3,21;2,39
10424;35010424;CELINA DE BARROS BAIRAO PROFESSORA;ITAPEVI;ITAPEVI;;3,21;2,14
10431;35010431;AMERICO VALENTIN CHRISTIANINI;ITAPEVI;ITAPEVI;;2,57;2,13
10443;35010443;NACIF AMIN CHALUPE;ITAPEVI;ITAPEVI;;2,76;2,61
10467;35010467;RAUL BRIQUET DOUTOR;ITAPEVI;ITAPEVI;;2,56;2,04
10479;35010479;CLARO CAMARGO RIBEIRO;ITAPEVI;ITAPEVI;;2,80;2,06
10480;35010480;DIMARAES ANTONIO SANDEI PROFESSOR;ITAPEVI;ITAPEVI;;2,91;2,09
10492;35010492;VINICIUS DE MORAES;CARAPICUIBA;COTIA;;4,06;2,90
10509;35010509;FERNANDO NOBRE;CARAPICUIBA;COTIA;;3,26;
10510;35010510;CARLOS FERREIRA DE MORAES PROFESSOR;CARAPICUIBA;COTIA;;3,48;2,13
10522;35010522;ANTONIETA DI LASCIO OZEKI PROFESSORA;CARAPICUIBA;COTIA;;3,46;2,96
10534;35010534;ORLANDO ELLERO PROFESSOR;SAO ROQUE;VARGEM GRANDE PAULISTA;;3,95;2,64
10546;35010546;JARDIM SANTA ANGELA;CARAPICUIBA;COTIA;3,75;2,20;2,04
10558;35010558;IDOMINEU ANTUNES CALDEIRA;CARAPICUIBA;COTIA;;3,06;3,17
10561;35010561;ZACARIAS ANTONIO DA SILVA;CARAPICUIBA;COTIA;;3,21;2,89
10571;35010571;JOSE BARRETO PROFESSOR;CARAPICUIBA;COTIA;;2,37;2,29
10583;35010583;ODAIR PACHECO PEDROSO PROFESSOR;CARAPICUIBA;COTIA;;2,19;1,76
10595;35010595;BATISTA CEPELOS;CARAPICUIBA;COTIA;;3,12;2,12
10601;35010601;ROQUE CELESTINO PIRES;CARAPICUIBA;COTIA;;2,48;1,81
10613;35010613;CANDIDO RONDON MARECHAL;ITAPEVI;ITAPEVI;;2,63;1,55
10625;35010625;ANA MACIEIRA DE OLIVEIRA;CARAPICUIBA;COTIA;;3,71;
10637;35010637;PAULO SOARES DA SILVA;SAO ROQUE;VARGEM GRANDE PAULISTA;;4,36;3,26
10649;35010649;HENRIQUE SAMMARTINO ALFERES;ITAPEVI;JANDIRA;;3,16;1,63
10650;35010650;JOSE NEYDE CESAR LESSA DOUTOR;ITAPEVI;ITAPEVI;;2,87;1,92
10662;35010662;OSWALDO SAMMARTINO;ITAPEVI;JANDIRA;;2,28;1,78
10674;35010674;ELOI LACERDA PROF;OSASCO;OSASCO;;2,03;1,38
10686;35010686;ERNESTO THENN DE BARROS PROFESSOR;OSASCO;OSASCO;;2,24;2,05
10716;35010716;JOSE MARIA RODRIGUES LEITE PROFESSOR;OSASCO;OSASCO;;3,95;3,12
10728;35010728;ALCYR OLIVEIRA PORCIUNCULA PROFESSOR;OSASCO;OSASCO;;2,31;1,95
10741;35010741;ROSA BONFIGLIOLI;OSASCO;OSASCO;;2,66;1,59
10789;35010789;JOSE LIBERATTI PROFESSOR;OSASCO;OSASCO;;3,12;2,58
10790;35010790;FRANCISCA LISBOA PERALTA PROFESSORA;OSASCO;OSASCO;;2,58;1,75
10807;35010807;ANTONIO PAIVA DE SAMPAIO CORONEL;OSASCO;OSASCO;;2,62;2,26
10820;35010820;FANNY MONZONI SANTOS PROFESSORA;OSASCO;OSASCO;;2,96;2,20
10844;35010844;MARIA AUGUSTA SIQUEIRA PROFESSORA;OSASCO;OSASCO;;2,94;2,15
10868;35010868;LUIZ LUSTOSA DA SILVA PROFESSOR DOUTOR;OSASCO;OSASCO;;2,42;1,70
10873;35010873;JOAO BAPTISTA DE BRITO PROFESSOR;OSASCO;OSASCO;;3,84;2,87
10881;35010881;AURELIANO LEITE DOUTOR;OSASCO;OSASCO;;3,35;2,03
10893;35010893;AMERICO MARCO ANTONIO DOUTOR;OSASCO;OSASCO;;2,60;1,59
10900;35010900;BENEDICTO CALDEIRA PROFESSOR;OSASCO;OSASCO;;;3,08
10923;35010923;HELOISA DE ASSUMPCAO PROFESSORA;OSASCO;OSASCO;;3,08;2,92
10947;35010947;ALICE VELHO TEIXEIRA PROFESSORA;OSASCO;OSASCO;;2,21;2,29
10959;35010959;JULIA LOPES DE ALMEIDA;OSASCO;OSASCO;;3,38;2,39
10984;35010984;GLORIA AZEDIA BONETTI PROFESSORA;OSASCO;OSASCO;;2,11;1,87
10996;35010996;GRACILIANO RAMOS;OSASCO;OSASCO;;;2,45
11010;35011010;OGUIOMAR RUGGERI PROFESSOR;OSASCO;OSASCO;;2,44;1,96
11022;35011022;GUILHERME DE OLIVEIRA GOMES DEPUTADO;OSASCO;OSASCO;;;1,95
11034;35011034;TELMO COELHO FILHO MAJOR;OSASCO;OSASCO;;4,27;2,90
11058;35011058;LEONARDO VILAS BOAS;OSASCO;OSASCO;;1,93;1,77
11061;35011061;JOSUE BENEDICTO MENDES PROFESSOR;OSASCO;OSASCO;;2,44;1,91
11083;35011083;VICENTE PEIXOTO PROFESSOR;OSASCO;OSASCO;;2,90;2,55
11095;35011095;ANTONIO RAPOSO TAVARES;OSASCO;OSASCO;;3,68;2,51
11113;35011113;FRANCISCO CASABONA PROFESSOR;OSASCO;OSASCO;;3,11;1,38
11137;35011137;NEWTON ESPIRITO SANTO AYRES PROFESSOR;OSASCO;OSASCO;;2,56;1,94
11149;35011149;LUCY ANNA CARROZO LATORRE PROFESSORA;OSASCO;OSASCO;;3,53;2,71
11150;35011150;JOSE CELESTINO ARANHA;CARAGUATATUBA;UBATUBA;;3,54;
11162;35011162;FLORENTINA MARTINS SANCHEZ PROFESSORA;CARAGUATATUBA;UBATUBA;;2,57;2,09
11186;35011186;SEMIRAMIS PRADO DE OLIVEIRA PROFESSORA;CARAGUATATUBA;UBATUBA;;3,53;3,14
11198;35011198;AUREA MOREIRA RACHOU PROFESSORA;CARAGUATATUBA;UBATUBA;;3,58;1,97
11204;35011204;PLINIO GONCALVES DE OLIVEIRA SANTOS;CARAGUATATUBA;SAO SEBASTIAO;;;2,63
11216;35011216;DEOLINDO DE OLIVEIRA SANTOS CAPITAO;CARAGUATATUBA;UBATUBA;;;2,92
11228;35011228;GABRIEL RIBEIRO DOS SANTOS DOUTOR;CARAGUATATUBA;ILHABELA;;;2,20
11253;35011253;ESTEVES DA SILVA DOUTOR;CARAGUATATUBA;UBATUBA;;4,07;
11265;35011265;WALKIR VERGANI;CARAGUATATUBA;SAO SEBASTIAO;;;2,84
11289;35011289;MARIA JOSE DA PENHA FRUGOLI PROFESSORA;CARAGUATATUBA;SAO SEBASTIAO;;;2,73
11290;35011290;EDUARDO CORREA DA COSTA JUNIOR DOUTOR;CARAGUATATUBA;CARAGUATATUBA;;;3,66
11320;35011320;THOMAZ RIBEIRO DE LIMA;CARAGUATATUBA;CARAGUATATUBA;;;3,56
11332;35011332;ALCIDES DE CASTRO GALVAO;CARAGUATATUBA;CARAGUATATUBA;;;3,58
11368;35011368;MAISA THEODORO DA SILVA PROFESSORA;CARAGUATATUBA;SAO SEBASTIAO;;;2,77
11373;35011373;NAIR FERREIRA NEVES PROFESSORA;CARAGUATATUBA;SAO SEBASTIAO;;;2,82
11381;35011381;BENEDITO MIGUEL CARLOTA;CARAGUATATUBA;CARAGUATATUBA;;;3,02
11393;35011393;AVELINO FERREIRA;CARAGUATATUBA;CARAGUATATUBA;;;2,90
11400;35011400;ISMAEL IGLESIAS;CARAGUATATUBA;CARAGUATATUBA;;3,13;2,45
11423;35011423;HUMBERTO DE ALENCAR CASTELLO BRANCO MARECHAL;SANTOS;CUBATAO;;3,10;2,19
11435;35011435;AFONSO SCHIMIDT;SANTOS;CUBATAO;;2,52;1,78
11447;35011447;JACINTO DO AMARAL NARDUCCI PROF;SANTOS;GUARUJA;3,65;;
11459;35011459;RENE RODRIGUES DE MORAES PROFESSOR;SANTOS;GUARUJA;;;1,82
11460;35011460;JOSE CAVARIANI PROFESSOR;SANTOS;GUARUJA;;2,36;2,11
11484;35011484;WALTER SCHEPIS PROFESSOR;SANTOS;GUARUJA;;3,47;2,35
11496;35011496;NOSSA SENHORA DOS NAVEGANTES;SANTOS;GUARUJA;2,51;2,13;1,17
11502;35011502;THEREZA SILVEIRA DE ALMEIDA PROFESSORA;SANTOS;GUARUJA;;3,61;1,99
11514;35011514;DINIZ MARTINS PROFESSOR;SANTOS;GUARUJA;;3,03;1,58
